,TV_show,review_title,review_content,review_helpful,review_rating,review_date
1086,Don't Trust the B---- in Apartment 23, If you don't laugh at this show...,You have no sense of humor or sense of sarcasm. HILARIOUS and cancelled too soon.,6 out of 7 found this helpful.,10.0,25 October 2019
1087,Don't Trust the B---- in Apartment 23, No idea why this didn't make it!!,I just found this show on Hulu. It's so amazing and fun! The relationship between the roommates stays interesting and ever changing. I've always liked Kristin Ritters acting since Veronica Mars. But what makes the show is that this is James Van der Beek's best role ever. I'm so sad this was only 2 seasons,6 out of 7 found this helpful.,10.0,16 October 2019
1088,Don't Trust the B---- in Apartment 23, A Bright Star Snuffed Out by ABC Too Soon,"Don't Trust the B is one of the funniest shows to be ever be run on network TV. During the brief time that it aired, week in and week out it its quality and comedic chops never wavered. The show put the stunning Krysten Ritter on the map and deservedly so. Her Chloe is a combination of Audrey Hepburn's Holly Golightly and an absurdly obvious scammer. The contrast between Chloe and Ritter's most recent score, Jessica Jones is remarkable. Dreama Walker, as June the naive Indiana girl, is the perfect counterpoint to Chloe. She's nice, earnest and can barely keep up with Chloe's schemes and cons many of which she's the victim of. Then there's James Van Der Beek, playing a hyper insecure, egotistical version of himself. His story arc involving Dancing with the Stars and the rivalry with Dean Cain gets funnier as it goes along. Of course in a stroke of fiction becoming reality, the Beeker is indeed on DWTS this season. Where is Dean Cain when we need him? So we had a show that was cutting edge funny with a great cast that delivered every week. Of course the suits at ABC cancelled it way too soon. Typical, no?",6 out of 7 found this helpful.,10.0,30 August 2019
1089,Don't Trust the B---- in Apartment 23, OMG,"The show is crude, very rude, bad taste, absolutely no morels at all, it's a series that would be band in some countries from what I said above.
It's hard hitting, fast paced, fast talking, irrelevant, goes against the grain of what TV humour is and what we make fun of. It will disgust some people if they aren't firm minded.!<br/><br/>But... I love it and all that I said above, are true but it uses those traits and antics to a affect that will keep you hooked.",6 out of 7 found this helpful.,10.0,30 July 2019
1090,Don't Trust the B---- in Apartment 23, A damn shame this was cancelled,"Like Happy Endings, ""Don't Trust the B"" is a show that was cancelled way too soon.
It's naughty, unapologetic, and it brings back an epic James Van Der Beek playing a wicked version of himself.",6 out of 7 found this helpful.,8.0,27 January 2019
1091,Don't Trust the B---- in Apartment 23, Let's bring it back to life!,"Let's Bring back Chloe and June! If you love this show as much as we do, u can support fans of this series! Let's show ABC that we all miss Chloe, June and James! ht tps://www.face book.com/ events/345285205621135/ Please guys, lets do it! We all know that social media has this magic POWER so let's fight! We all need this kind of sense of humor to survive all those bad days. If 2 broke girls are still on air, why our B--- couldn't make it? It was way better! Why? Cause they don't have James Van Der Beek. They are pretty funny too, but not as much as this series, they doesn't have this *blink*. Lets force ABC to return our friends! Let's show the world without this show is not the same! Invite all your friends to this event, let them be millions of us.",11 out of 15 found this helpful.,10.0,15 August 2014
1092,Don't Trust the B---- in Apartment 23, Pilot Episode,"I gave this show a 9 in hopes of giving it a 10 some day. The show was funny, interesting and smart and James Van Der Beek goofing on himself was a great twist. This show has some good potential. I'm always skeptical about new sitcoms (too many bad ones have come along, too many good ones have been dumped) but I'm always willing to give a new one a shot. I'm not disappointed so far after just one episode. Krysten Ritter and Dreama(yeah, I know)Walker play well off each other and the supporting cast has a nice feel to them. No spoilers, no hints about what happens, just a simple thumbs up. The title and synopsis sum up what the show is about nicely.",32 out of 52 found this helpful.,9.0,11 April 2012
1093,Don't Trust the B---- in Apartment 23, Bring it back!,"Came across the show on netflix and was shocked I hadn't heard about it before. The first episode was a good start, but the series got so much more amazing as it went on! I talked to a few friends about it and they agreed that you can not grasp a full feel of the cast and plot from the pilot, it takes a few episodes to truly get to know everyone and fall in love with them all!<br/><br/>The characters are phenomenal, and it has been my go to show. I am pretty upset it was cancelled because I thought it was better than New Girl, and I love New Girl!!<br/><br/>I miss all of them so much and would love to see them again. It was seriously hilarious!!! A great girls night kind of show.",9 out of 12 found this helpful.,10.0,9 April 2014
1094,Don't Trust the B---- in Apartment 23, Watch it for the Beek,"I think this show was totally underrated! It's witty, over the top, ridiculous, campy and gluttonous. I'll admit the first time it aired and I caught a few episodes I didn't think much of it, but years later when I was looking for something new to watch, I stumbled across this and actually really really enjoyed it.<br/><br/>James Van Der Beek's portrayal of 'himself' is brilliant- I never cared much for him before but setting himself up in this role was just brilliant to watch.<br/><br/>I quite enjoyed the dynamics with all the characters too.<br/><br/>Shame that the series didn't last longer!",5 out of 6 found this helpful.,9.0,5 April 2019
1095,Don't Trust the B---- in Apartment 23, Nothing close since,"The show, the actors, the comedy, and the premise are too good for the everyday viewer. Having jvb written in as himself is amazing and makes you not like him as much in any other role. I have watched each episode at least 3 times and still catch new joke or jab each time. Why do tv execs kill the BEST shows in 2 or 3 seasons. If I win the lottery, I'm commissioning a total reboot. Show me anything else that even touches this classic but gold standard sitcom....please!",5 out of 6 found this helpful.,10.0,15 December 2018
1096,Don't Trust the B---- in Apartment 23, one word... AWESOME!,"I was turned off by the title. I don't like titles that sound negative or crass. <br/><br/>So when I decided to randomly watch it one day when i couldn't watch it. I WAS INSTANTLY HOOKED. Its become my most favorite TV show to watch and its the type of show where I can watch the episodes over and over and over again.<br/><br/>The show it like a fresh air. Its So FUN, surprising, quirkly. Its SO NEW YORK. Its breakfast at tiffany's ACTUALLY fun &amp; modern. really good pace timing wise but HILARIOUS!<br/><br/>It think its so relatable to New Yorkers because we all know a crazy girl like chloe or we are that crazy girl. Or we're that innocent thing that tries so hard to make it out here do the right thing but something or someone comes n our lives and changes that. I hope it becomes everyone's favorite show like mine. because I want more episodes and a million more seasons.",14 out of 22 found this helpful.,10.0,27 November 2012
1097,Don't Trust the B---- in Apartment 23, Love it to bits,"Even though its set in NY and I don't know much about the US, I love the 3 main characters, I love the show, so funny, quirky, really well written, makes me laugh all the time which is what I'm looking for in a show. I also love the the little shocks that come all the way through. It makes me laugh as hard as I do when watching 2 and a Half men did and still does. Chloe and Junes character run beautifully together, even though I wasn't a regular Dawsons Ck watcher, I love the idea of having real characters. Chloes character stands out and I love Krystens moves and the way she acts, so much energy, I love it. I really hope this show goes for a long time. Congratulations.",19 out of 32 found this helpful.,10.0,24 September 2012
1098,Don't Trust the B---- in Apartment 23, Why This Is The Next Best Comedy,"After watching the Pilot of Don't Trust the B---- In Apartment 23, I was hooked. This show is funny, sassy, and extremely entertaining. In addition, it received mostly positive reviews from critics.<br/><br/>Some people (critics as well as people I know) have said that it is a bad show because it ""lacks in taste"" and the heroine is ""a bad person and a con artist"". But here's the thing: this is NOT a show for little children. There's no need to make the main characters perfect do-gooders. I think that adults and young adults shouldn't have a hard time distinguishing a good person from a bad person, but I guess there are still people out there that can't seem to do so. <br/><br/>This show is honest, raw, and hilarious. The casting is great and there's a fun group of characters. <br/><br/>Chloe is the B in Apartment 23. The actress that plays her, Krysten Ritter, has excellent comedic timing and seems to know her character inside and out. Chloe is a con artist that puts advertisements asking for roommates on the web, but once they move in, she leaves them paying for the rent and makes sure they leave within a month by being the worst roommate ever.<br/><br/>And then there's June. June Colburn, played by Dreama Walker, is the smart, small-town girl that comes to NYC after being hired to work for a major mortgage company that comes with a huge apartment. But when the company is shut down by the government, June loses her apartment and ends up moving in with Chloe. <br/><br/>At first, Chloe tries to get June to move out, but June proves to be too clever to be out-smarted by the B in Apartment 23, and ends up living there as the two girls become good friends. <br/><br/>The cast is complete with Chloe's best friend, an actor playing a fictional version of himself (James Van Der Beek), a neighbor obsessed with Chloe (Liza Lapira as Robin), and June's boss (until she can get a new job), the manager of a coffee shop (Eric Andre as Mark Reynolds).<br/><br/>Another thing unique to this show is the amount of twists and turns, a plot element typically reserved for mysteries and dramas. An example of this is when Chloe sets June up on a date with a man that seems perfect for June, but little does June know that that man is Chloe's father! And if that weren't enough, when Chloe tells June her parents are separated, implying divorce, it turns out they were taking a temporary split for 3 days! And once again, if THAT wasn't enough, Chloe's mom is in a wheelchair. <br/><br/>Lastly, the set is great and the vibe of the city is perfectly matched with the spunky and quirky cast. <br/><br/>If you still don't like this show after knowing all this, well...to each his own.",16 out of 27 found this helpful.,10.0,29 April 2012
1099,Hightown, I live in this community and I work with addicts. It's closer to the truth than you think.,"I guess you could say that I am a ""townie"". I grew up and live on Cape and I work in addiction recovery. Once you get beyond the language and the sexual situations, you are left with 2 stories, the fictional murder/cop drama and the very real story of addiction and recovery which is messy and hard and has a lot of setbacks. It is an important story to tell and I am glad they are telling it even if it's uncomfortable for some people to watch. It's also important to see that this is a very bad problem even if you live in what would be considered an affluent community. Opiate addiction is a very bad problem here on Cape. So for those reviews that say this show is elitist, well, addiction affects the elites as well.",57 out of 65 found this helpful.,8.0,22 June 2020
1100,Hightown, Breathtakingly beautiful contemporary series. What's up with the rating?,"I don't understand why such an unfairly low rating for the series? It captures from the first episode. Live high-calorie characters, beautiful dialogues. The main character is generally light. Game actors on top. It is interesting to observe the development of the plot. Everything is in the series. I really liked it. And I was very surprised when I saw such a low rating on imdb",30 out of 36 found this helpful.,10.0,15 July 2020
1101,Hightown, I actually like the show!,I watched the show it was good to me but you have to be into crime shows and drugs etc. I kept me interested i watched it from beginning to end in like a day or two.,8 out of 8 found this helpful.,9.0,16 September 2020
1102,Hightown, Are we watching the same show?,"Maybe it's because too many of you only watched one episode (if that) but I found even the pilot well done. Maybe it's the fact that the main character is a lesbian. I don't know but this is a good series with good characters, excellent acting and great production values. Give it a try and ignore the haters.",41 out of 52 found this helpful.,9.0,23 June 2020
1103,Hightown, This is a darnn good series!,"Murder, drug addiction, sex.......whats not to like? Once you actually watch the show,you'll see this gets very interesting. The story is layered , and the character development is well done.",34 out of 43 found this helpful.,9.0,26 June 2020
1104,Hightown, Give it a couple of Episodes,Can be tough in the beginning. Characters take time to grow on you but I watched all the way through and all the characters grew on me. As for the show good story line kept me interested. I look forward to the next season.,9 out of 10 found this helpful.,9.0,2 August 2020
1105,Hightown, I Freaking Love This Show,"There aren't many shows with the storytelling ability of High Town. Very gritty and authentic. As a New Englander I can attest to it's ""wicked"" spot-on depiction of The Cape.Great characters. Diverse and smart. It reminds me of Law &amp; Order SVU but it takes over where the Law &amp; Order franchise has become stale. Leads Jacqui and Ray could easily be the new Elliot and Olivia. The plot twists are awesome. Just when I thought I had all of the characters figured out based on some usual tropes they threw me more than a few curve balls. I can say I'd pay to watch this show and I am - I purchased a Starz subscription just for High Town! Can't wait for Season 2.",9 out of 10 found this helpful.,9.0,13 July 2020
1106,Hightown, You guys do realize it's called HIGHTown right,"It's Called HIGH town for a reason. I'm not sure if other reviewers realize it's a show that revolves around characters who have been affected, in one way or another, from the opiate crisis. So, why all the complaints about the drug use and fault it for showcasing how hard the process of recovery actually is. As well as showcasing how sad and depressing addiction is. The process of Recovery, just like the process of addiction, doesn't happen overnight - it's a long grueling process with lots of highs and lows as well as setbacks and relapses. So, I can excuse it for focusing the majority of its attention on it. It's bleak yes, but so is addiction and recovery. They're no walk in the park. Also, Cape Cod is very LGBTQ friendly, both in real life, and on the show. Hating on it for these two reasons alone is where we end up seeing 99% of the complaints thus far. Nudity is also a reality (especially in beach/party town such the Cape. I do agree with others about how some of the side stories feel like different shows in some scenes, but I can tell that it's just trying to introduce all the main characters, and there are quite a bit of them. Only one Episode has aired so far, so I wouldn't be so quick to judge the entire series based on one episode alone; even though I too didn't find it to be the most entertaining episode in the world either. Nothing really hooked me and there was no cliffhanger to keep me wanting to come back; however, unlike other reviewers, I'm not going to trash it solely based on sex &amp; drug use, nor will I trash it for taking its time. I'll wait to see if it gets better, but so far it's pretty by the books, and not all that interesting...yet. And yes, there is a murder, which several of characters will be involved in in one way or the other, so we still have that crime solving aspect to look forward to. I'll admit it does take a back burner to the opiate crisis; though, what do you expect from a show called HIGHTown? It's going to be about drugs people. It says it right there in the title. For the people criticizing an actress for taking a role as a lesbian drug addict, instead of portraying the same character they associate the actress with is ridiculous. Sorry to break it to you, but a lot of people, respectable decent people, are or have been, drug addicts (either recovering of Get over yourselves please.",62 out of 89 found this helpful.,5.0,23 May 2020
1107,Hightown, One of the best shows this year?,"Looking at the ratings and am a bit befuddled. I too thought I would hate this show. I just saw a lot of red flags and thought they were going to rub agendas in your face left and right. Something about the marketing got my attention and I gave one episode a try.<br/><br/>Made it to the end of the first one. Ok, I actually want to watch the second. It got better! Went to the third! This doesn't suck! I'm impressed!<br/><br/>Unlike many other shows, they don't try to rub the agenda in your face and preach. It's the character, they let it be known and there are no surprises. I like that, a lot. They also don't bash the straight characters on the show or make one a caricature bad guy, which I also like.<br/><br/>Monica Raymund is a stellar as the lead playing the flawed drug addicted ""fish cop"" Jackie Quinones, definitely a catch. She definitely has a future in the movies. James Badge Dale is great as Detective Ray Abruzzo; anyone going back will remember him also playing a State Trooper in The Departed, so it's funny to see him back as a Statie after what happened in that movie. Atkins Estimond has a deeper than expected role as Osito, who at first comes across as a simple thug but turns out to be wiser than he seems.<br/><br/>I'd say this is one of the best shows I've ever seen, I hope more people give it a chance and it gets renewed. Well done.",23 out of 30 found this helpful.,10.0,28 June 2020
1108,Hightown, Seriously?,"People give poor ratings just because there are lesbians on the show? Really? Are we going back to the Middle Ages? I really don't understand this stupid hate. Series is great to watch. Yes, this is not a masterpiece, but neither does it deserve such a hate. After 3 episodes I give a rating of 8/10. Let's see what will happen later.",69 out of 110 found this helpful.,8.0,31 May 2020
1109,Hightown, Great Show,Fun to watch. If you're from anywhere near Cape Cod you'll know theses characters.,7 out of 8 found this helpful.,10.0,13 July 2020
1110,Hightown, A good Starz show,I like the storyline and the characters in the series.,7 out of 8 found this helpful.,8.0,13 July 2020
1111,Hightown, Very good cop drama,"Realistic, hard hitting cop show. I really enjoy the genre and this was one of the better ones I've seen lately. I haven't read the other reviews but I don't understand the 6 rating. I guess maybe I should sample some but I must be missing something. Did people expect a light hearted tourist friendly guide to the beauty of cape code? whale watching perhaps? Come on, this show is on point!",7 out of 8 found this helpful.,9.0,12 July 2020
1112,Hightown, Good show!,"It's a good show, not bad not super awesome but it has whatever any crime thriller base needs. A little more action if it is possible would get better, but it's ok. Good performances though",18 out of 26 found this helpful.,8.0,6 June 2020
1113,Hightown, Fun to watch,Interesting series with decent story. Riley Voelkel is amazing. It has great potential for future seasons.,19 out of 28 found this helpful.,8.0,14 June 2020
1114,Hightown, Pleasantly surprised,"Hightown offers a familiar drug-related murder mystery story but brings excellent dialogue, representation, and character development to the table. I didn't expect much from this series, but the pilot has me genuinely intrigued. Each performance is compelling, especially Monica Raymund's. The Cape Cod setting is a nice change of pace, and the show does an excellent job of setting itself apart from your usual big-city cop show. I think this show will do great if given the right exposure, I just hope it doesn't get lost amongst the Starz audience who seems to mostly be interested in period pieces. Would hate for it to see the same fate as Counterpart, another excellent show that NOBODY watched. If you enjoy mystery thrillers, this show is fresh and well produced. You won't be disappointed.",54 out of 91 found this helpful.,8.0,17 May 2020
1115,Hightown, Never expected this to be so good,"Set in P-town, which I have visited many times, I couldn't imagine how they could use the setting and create a real mystery. They did! The plot is solid. The characters are stripped right out of any big city drama and the actors really, really breathe life into each part. Kudos to each actor. Loved them all. Did they really end this story? The storyline is complete by the end, complete to the very last lines and shots for each character, but...is it over? The characters are so believable I found myself reading up on each actor. Watch the show, decide for yourself, then read up on Junior, for example.",8 out of 10 found this helpful.,9.0,14 July 2020
1116,Hightown, Pretty great,The first episode started out great and it ended the season pretty great as well. It has everything from dirty cops to addiction struggles. Just people trying to live life. It's good,6 out of 7 found this helpful.,8.0,5 September 2020
1117,Hightown, The Actors make this show!,"I enjoy how each actor(s) have taken their roles and played them right up to expectations. I enjoy the show, plot and the scenery. It is great to see Riley push her self and show another side of applying her skills and talents. Thank you!!",14 out of 20 found this helpful.,9.0,28 June 2020
1118,Hightown, So far so good!,I see all of the low and bad reviews when the show has not even gone on long enough. I think that people may just be relating to what's going on in the world at this time.,18 out of 27 found this helpful.,8.0,4 June 2020
1119,Hightown, Amazing series,Do not listen the hate. I had a great time while watching it. Great story and strong female characters.,19 out of 29 found this helpful.,9.0,16 June 2020
1120,Hightown, Loved this show,"Monica Raymund is really something. I dont recall seeing her in anyhing else but was soooo impressed with her performance here, I will be looking out for anything else she does. Absolutely stellar performance. Great character.<br/><br/>It seems like the haters of this show are reacting to the gay stuff, the sex scenes and language. Personally I didnt think it was really all that in any respect.<br/><br/>Appreciated the unusual setting for a crime drama, and thought the characters were interesting. The show kept me entertained all 8 eps and these days thats really something because Im sick of seeing the same old tropes. Felt like there was something fresh and interesting here and am looking forward to season 2.<br/><br/>Ignore the haters. This show is definitely worth a look if you like crime shows, or have any interest in the experience of addiction - which is singularly well handled here.",9 out of 12 found this helpful.,10.0,14 July 2020
1121,Hightown, Give it a chance.,"The first two episodes were so-so but series gets better with each subsequent episode. Midway through the season I give a rating of 8/10. I hope the next 4 episodes will be even better. However, I already know that I would like to see the second season of this series. Starz, can you hear me?",21 out of 33 found this helpful.,8.0,7 June 2020
1122,Hightown, No clue why the poor rating after 1 ep,"Great 1st episode and sorry that it pushes your sensitivity buttons with all the drug and alcohol use, grow up! Great show so far judging, again, by only watching 1st ep.",37 out of 65 found this helpful.,9.0,22 May 2020
1123,Hightown, Not for Prudes,"It is too early to go overboard here as it is only episode 1 but it looks like a good start. It is a reflection of life, esp in the kind of places where the episode is set so the different approaches are part of the story. If one is a prude or homophobic and think only heterosexual relationships should be portrayed on screen well this is not for you.It is a familiar cop story if done in a different way and I will update this review as it moves forward.",42 out of 75 found this helpful.,8.0,18 May 2020
1124,Diff'rent Strokes, 25th Anniversary--What You Talkin' About?,"It's hard to believe, but 2003 marks 25 years since Gary Coleman asked Willis what he was talking about.<br/><br/>Norman Lear, who broke a lot of ground heretofore with All in the Family, Maude, The Jeffersons, and Good Times, continued his magic touch with Diff'rent Strokes. A 25th anniversary marathon on any given television station would be a great way to remember this show, notwithstanding that Miss Dana Plato is no longer of this earth.<br/><br/>This show made Gary Coleman Gary Coleman, and he truly made the show what it was.",18 out of 22 found this helpful.,,6 June 2003
1125,Diff'rent Strokes, Diff'rent Strokes Was An 80s US Sitcom Classic,"Diff'rent Strokes was and still is regarded by many as not just one of the most successful sitcoms in TV history but one of the very few, which succeeded due to the multi-racial cast of Conrad Bain as Philip/Mr Drummond, Dana Plato as Kimberley, Todd Bridges as Willis, and the lovable scamp, Gary Coleman as Arnold Jackson. The performances given by the main leads in Diff'rent Strokes was great, particularly Conrad's as the strict but fair, Mr Drummond. Mrs Edna Garrett played by Charlotte Rae was funny, charming and witty and a great addition to the cast. But the star of the show was Coleman as Arnold and his famous catchphrase 'whatcha talking'about Willis?'.<br/><br/>Even though it was a sitcom, the show wasn't afraid of tackling and addressing social and controversial issues such as child molestation, racism, bulimia, class division and sex for example. The writing was funny but also sharp, witty and clever. Arnold has arguably the best and funnier lines out of all the characters, although Philip isn't that far off either. <br/><br/>He was one of the reasons why Diff'rent Strokes was such a huge success story, as Coleman's comic timing was almost spot-on. The cutesy factor that accompanies his cheeky and somewhat mischievous persona as Arnold was a huge incentive on his part.<br/><br/>There have been many sitcoms past and present, which centred around youngsters as the main protagonists, but whilst most of them have tried they have failed, mainly because one of the reasons for this is that those shows do not possess a central character as humorous, as versatile as Arnold and of whom has a personality of which viewers can fall in love with straight away. <br/><br/>Diff'rent Strokes didn't have just one but three child characters in Kimberly, Willis and Arnold. The concept was original and addressed the issue of child adoption in a straight-to-the-point manner but at the same time combine laughs with clean cut jokes, good gags and great humour. It's such a shame though that the notoriety of the show, in regards to the child performers was always brought up; likewise Coleman's own brushes with the law and surprising fall from grace, Todd's battle with drugs, and the rather unfortunate and well documented demise of Dana and her subsequent death during the late 90s, slightly tarnished the mainstream success, as well as history of Diff'rent Strokes. Next year in 2008, it will be the 30th anniversary of Diff'rent Strokes, since its debut in 1978. <br/><br/>All in all though, this was a great little sitcom, starring a little guy with a big heart played by Coleman which was destined to be a big hit, which it was and one that captured millions of audiences hearts, worldwide.",17 out of 22 found this helpful.,9.0,23 August 2007
1126,Diff'rent Strokes, Makes me Wish I didn't know the truth!,"Watching the true Hollywood story on E! about the cast of Different Strokes was heartbreaking, after all, two of the three cast members had substance abuse problems and the star, Gary Coleman, had problems with his parents that he sued them. It's sad to watch the show, I wish I didn't know Dana Plato's problems because now I see how much she wanted her life to be like Kimberly Drummond. Conrad Bain was great as the father figure of the show. Of course, he was supposed to only be acting but I think he became a paternal figure to those youngsters. We went Mrs. Edna Garrett played by the wonderful Charlotte Rae who got her own show without all the drama of Different Strokes. She escaped it. I never approved of them dissing Dixie Carter for Mary Ann Mobley. I like them both in the role as the second Mrs. Drummond. Of course, there was the guest appearances of First Lady Nancy Reagan preaching against drugs. How little did we know the truth? Gary Coleman never escaped the image of the chubby cute kid on Different Strokes. Dana Plato who is gone to a better place never did get to experience the life of Kimberly Drummond except when she was on the set. I only wish Todd and Gary best for their future. I only wished that the off-screen drama was cut down for their sakes. I feel guilty getting laughs knowing that they went home and cried or faced abuse.",25 out of 37 found this helpful.,6.0,17 October 2006
1127,Diff'rent Strokes, A sitcom classic that is still adored by millions of fans throughout the world today,"' Diff'rent Strokes ' is undoubtedly a sitcom classic, one of those hugely popular television shows that is still adored by millions of fans throughout the world today.  Through regular reruns a whole new generation is being introduced to the antics of the Park Avenue bunch, a bunch who so entertainingly captivated us all during the show's initial screening between 1978-86.<br/><br/>The family friendly series made a star out of Gary Coleman, forever immortalised as the loveable scamp with the chubby cheeks, Arnold Jackson, and his catchphrase ""Whatchu Talkin' About?"" made television history.  Yet despite it's cosy sitcom settings, ' Diff'rent Strokes ' was not afraid to address sensitive issues and during it's long run expertly dealt with the likes of racial prejudice, child molestation and bullying.<br/><br/>Conrad Bain, a distinguished actor who had earlier appeared in tv's ' Maude ' played Trans-Allied tycoon Phillip Drummond, the kindly widower who adopted the Jackson kids from Harlem, Arnold and Willis ( Todd Bridges ), after their death of their mother Lucy who had served as his housekeeper. The kids had to adjust to living in a swank Park Avenue penthouse with a new housekeeper ( initially Charlotte Rae as Edna Garrett, spun off into her own sitcom, ' The Facts Of Life ') and a teenage sister ( Dana Plato ) - cue plenty of comical misadventures!<br/><br/>Bain, Coleman, Bridges and Plato were a formidable team and you cannot help but warm to their likeable characters.  They were wonderfully supported by the likes of Rae, the late Nedra Volz ( so funny in the 1985 movie ' Moving Violations ' ) and Mary Jo Catlett as  housekeepers Edna Garrett, Adelaide Brubaker and Pearl Gallagher.<br/><br/>Once ' Diff'rent Strokes ' ended the young cast were unable to escape the pressures of fame and their various scrapes with the law somewhat tarnished the show's image.  The lovely Dana Plato for one sadly passed away in 1999 due to a suspected drugs overdose.<br/><br/>2003 will mark the 25th Anniversary of ' Diff'rent Strokes ' and I would hope that a reunion of sorts is on the cards.  And wouldn't it be intriguing if Gary Coleman stepped into the shoes of an adult Arnold Jackson, perhaps as the new head of Trans-Allied in a spin-off series?",12 out of 16 found this helpful.,10.0,16 June 2003
1128,Diff'rent Strokes, One of the best older shows.,"Since I wasn't around when the show originally aired, I have to catch it whenever I can on Nick at Nite or TV Land. And since TV Land just showed a 48 hour fandemonium marathon, I was able to catch a lot of episodes.<br/><br/>
I absolutely love this show. The plot approach is different which works out great. The writing and quick comedy is terrific and the acting is one of a kind. The writing that was given to Gary Coleman was unbelievably hysterical, and being such a young kid at that time, he handled it so well. While I like the entire cast and think that they all did a nice job, I must say that I especially like Todd Bridges. I don't know, there's just something about him that you can't help but like. <br/><br/>This show like all shows has its moments where the plots could use some improvement but what show would it be if it didn't have its moments? Overall, the eight seasons are filled with the better episodes.<br/><br/>'Diff'rent Strokes' scared me a little during the seventh and eighth seasons when they hauled in Danny Cooksey and Dixie Carter/Mary Ann Mobley to join the Drummonds. I think that it would have been better off leaving the family as it was. Then again, the boys were getting older, they lost their afros, and Kimberly started to move on. So, it's kind of a tricky situation.<br/><br/>I would really like to see a reunion but it would be a little hard without the sadly missed Dana Plato. All in all, this show was an above average, very funny, good family get-together show. I know I'll keep watching whenever it's on!<br/><br/>(P.S. - The theme song is really addicting.)",10 out of 15 found this helpful.,,28 October 2001
1129,Diff'rent Strokes, Gary Coleman made this show......when lasted eight seasons and 189 episodes,"During my days as a kid,and partly through my high school years as well,this show was just that: The brainchild of Gary Coleman. Coleman made millions off this series,and when the show left the airwaves in 1986(and its repeats in syndication),it was totally discarded forever,never to be heard from again,despite of what the people may say about this show and the fate of its cast including Todd Bridges(who played brother Willis),and the sudden death of Dana Plato(who played big sister Kimberly),and also from Conrad Bain(who played the widower Mr. Drummond) who was a regular on TV's Maude before coming to this series.<br/><br/>If someone would come up to you on the street,they would asked ""What you talking about?"" in the form of that question.<br/><br/>Interesting point about this show: It started off as a show called ""Milk"" on the NBC network before it became a series. ""Diff'rent Strokes"" when it premiered on November 3,1978 became one of the network's biggest hits scoring in the top ten of the Nielsens during its astounding seven year run on the Peacock Network and made Gary Coleman a huge megastar. NBC canceled this series on May 4,1985 after 170 episodes.<br/><br/>Also Mr. Drummond would get married in the show too during the 1984-1985 season to Maggie McKinney(played by Dixie Carter before going on to ""Designing Women"",which was on a rival network),and also bringing in her son Danny as Arnold's other brother(played by Danny Cooksey-who would go on to star opposite Scwarzenegger in Terminator 2,and also do voice-overs for children's shows) Also,Janet Jackson would appear as Willis' girlfriend Charlene during the 1981-1983 season(which during this time Miss Jackson did have a hit album out along with this series at that time). Shavar Ross was Arnold's best friend Dudley. When the show was canceled by NBC on May 4,1985 there were several cast changes. Mary Ann Mobley replaced Dixie Carter on the show and also gone were Pearl(Mary Jo Catlett). On September 27,1985,the show moved to ABC-TV where 19 new episodes were produced before the network finally canceled it on March 7,1986 after 189 episodes.<br/><br/>This was a grand series that spawned two spin-offs,the short-lived situation comedy series ""Hello,Larry"",and another successful series ""The Facts of Life"",which would go on to become NBC's longest-running and successful series from 1979-1987.<br/><br/>If it comes back on the air,its worth seeing.",14 out of 23 found this helpful.,,8 June 2000
