,TV_show,review_title,review_content,review_helpful,review_rating,review_date
77,SMILF, Random Unprotected Sex: Why?,"Why do so many roles for women include random unprotected sex? These encounters in this series are just not believable and add nothing to the storyline. Seems pretty obvious they are included only to satisfy a Harvey Weinstein type predator. It makes all the female actors and the characters they portray, seem desperate and powerless.",23 out of 42 found this helpful.,4.0,26 December 2017
78,SMILF, One of the most annoying leads,"While I found the show watchable , the lead character is just annoying as hell which is fine if she were more interesting or was a side character in another show. But for her to be the focus of this series is too much. I lost all patience when she tried to pay homage to Run Lola Run. The screenplay of that episode was ridiculously immature. Like some 5th grader decided to make her own Run Lola Run homage Jason Scwartzman Rushmore style.",35 out of 68 found this helpful.,3.0,3 December 2017
79,SMILF, SMILF...A Show I'd Like to SKIP,"Meh. SMILF is a product of Showtime, with writing and producing by Frankie Shaw, who, kinda sorta, reminds me of Emmy Rossum from Shameless. Only, I feel Emmy Rossum as Fiona Gallagher is much more of an actual character. Frankie Shaw as Bridgette just comes across as desperate and unfunny. <br/><br/>I only watched the first episode of this series, but it's not really anything special, in my opinion. A struggling young mom trying to achieve her dreams while also raising her son (who is played by twin girls, an odd choice)...problem is, we've seen this premise before. Heck, Shameless itself is playing on a version of this storyline...and while it's very much a ""mature"" show, the crass/sexual aspects never quite overshadow the plot. Not so, in the case of SMILF. Maybe I should have clued into this earlier (the title of the show, after all, is Single Mother I'd Like To ...) but nevertheless, it's not working for me. <br/><br/>Lastly, I can't believe this is billed as a comedy show. This is about the least funny show I've seen in awhile; and I don't think it fits the genre at all. <br/><br/>Shameless does this better, and with more heart/charm. SMILF is just...a wasted Shameless wannabe that may have actually worked better as a feature-length film.",48 out of 97 found this helpful.,3.0,20 November 2017
80,SMILF, More stupid shows from America,"What the hell happened to American shows? they used to be soo good, now they are filled with this dirt crap? Its like every show they make are not for show but rather brainwashing with political agendas. Stop trying to tell the world this mental disability is normal.",39 out of 79 found this helpful.,1.0,19 January 2018
81,SMILF, BRILLIANT!!,"First - I don't care what anyone has to say about Rosie O'Donnell, she is still a terrific actress and comedian with AMAZING timing - and this show more than proves it. EMMY AWARD WINNING Performance, mos def.
Second - Frankie Shaw's acting abilities and gorgeous face made me melt WAAAAAAAY WAY WAY before SMILF even aired on Showtime. Brilliant barely scratches the surface when it comes to this girls talents, on screen and on paper. Wow! She wrote the perfect role for herself and its A Maze...zing!
Third - Truly, this show is great. I have never laughed so hard at moments in a comedic show before. It's brilliant, well timed, humor is fresh, slick, and often inappropriate. I love it! 
I find myself already quoting this show - there's so many hilarious moments.",20 out of 38 found this helpful.,9.0,24 February 2018
82,SMILF, Unique &amp; wonderful!,I loved this series from beginning to end. Brilliant characterisation. Beautifully crafted human predicaments. All spun with lament and humour.,17 out of 32 found this helpful.,10.0,18 March 2018
83,SMILF, It's such a hidden gem,Don't listen to the negative reviews. Why do republicans get so offended over a show that is in no way political. The hate makes zero sense. I feel In love with this show so hard. Please don't listen to the haters.,7 out of 11 found this helpful.,10.0,15 October 2019
84,SMILF, Pure Trash,"Just more left wing political garbage. Everyone who isn't born rich is a victim and nothing is their fault. This is propaganda at its most extreme. The acting isn't terrible but the writing and messages are complete garbage.<br/><br/>Avoid at all costs. Then again, I'm sure if you think of yourself as a victim, you'll probably adore this show.",33 out of 71 found this helpful.,1.0,18 February 2018
85,SMILF, Typical left wing stupidity,"Low life, low iq, miserable, and blames men for everything.<br/><br/>Don't waste your brain cells on this unless you want to be as dumb as a left wing",20 out of 40 found this helpful.,1.0,3 February 2019
86,SMILF, So Depressing!,"I, too, thought this was gonna be a comedy. Instead, it's so damn depressing!
I'm no prude, but the sex shock value stuff is disgusting. I watched a couple
episodes and couldn't take anymore. Stinks!",13 out of 24 found this helpful.,2.0,24 January 2019
87,The Voice, Stop the judges,Thought this show was about helping out the singers. Seems the judges act out more all the time.,8 out of 8 found this helpful.,3.0,1 October 2019
88,The Voice, awesome,"The Voices Program is Awesome I hardly watch t.v., found this show by mistake and glad I did. I look forward to watching the judges and hearing the talent.<br/><br/>the judges are entertaining, critical and show great evaluation of musical talent.<br/><br/>we have 3-4 show we tape for viewing later- we just added The Voices. Christina Blake Cee lo and Adam are great teams leaders. Sitting and watching them decide to pick a talent is amazing they are listening with a critical ear yet open heart..<br/><br/>Keep this show running- i would watch this over any of the other talent show. I love this show",22 out of 28 found this helpful.,10.0,13 February 2012
89,The Voice, Season 16 Proved Voters Vote For Favorite Judges Not The Best Singers!!!,"I always thought America voted more for their favorite judges than the best singers &amp; with the edition of the awful cross battle decision it has definitely proved what I thought all along!!! I don't hate Adam &amp; I love him &amp; Blake together &amp; will definitively miss that but I understand why Adam has chosen to leave! I'm really hoping it doesn't mean that season 17 will continue with the idiotic decision of adding Cross Battles letting America get in way too early on the voting!!! All coaches should go into the finals with the same amount of contestants!!! I was completely blown away with how many amazing singers were voted of off during the Cross Battles on all 3 teams of John, Kelly &amp; Adam!!!! It was so awful watching Blake &amp; the country music Voice the last few weeks!!! It will be sad to not have Blake &amp; Adam on there anymore &amp; I loved watching Adam with Charlie Puth! But I love Kelly Clarkson &amp; John Legend (thank goodness Maelyn won!) &amp; Blake Shelton but if they keep this Cross Battle crap I won't be watching anymore!!!! Such a sad way to mess up a good show which should be about the singers with the best Voice's &amp; not who's everyone's favorite coach is!!!",5 out of 5 found this helpful.,1.0,25 May 2019
90,The Voice, The current 2019 season,OMG this season is SOOOO BORING!!! We fast forward through the whole thing. WAY too many slow songs. The singers are good but good lord...why are they all singing slow boring songs? This is the 5th week of all slow songs. ZZZZzzzzz 😴,7 out of 8 found this helpful.,1.0,10 May 2019
91,The Voice," 408th Review: Fantastic new talent show: positive, different, and just wow","Who would have thought it was even remotely possible to come up with a new singing show after ten years of Idol, Talent and others. But, in the viewer's opinion,The Voice was a stunning reboot for the genre.<br/><br/>THe idea for this singing show couldn't be simpler: the judges don't get to see the contestants they listen to them first, and boy does that make for good viewing. The four judges are obviously enjoying themselves and this is a very well-done professional production that will be interesting to see once the auditions over and we get to the knockout rounds whether it reverts to a more gladiatorial approach.<br/><br/>The show emphasizes that the judges are coaches here to help the contestants rather than simply ""judge"" them.<br/><br/>All in all, we loved the first show; it is a real breath of fresh air, and here's hoping it lives up to this fantastic start!",25 out of 37 found this helpful.,9.0,3 May 2011
92,The Voice," Tired show, losing my interest","When I first started watching The Voice, I really enjoyed the singers and even when they made mistakes or got pitchy, I found things to like. This season, the ""one note"" interplay between Adam and Blake is downright juvenile and what does the three stooges have to do with voice anyway? The singers/ song choices were so bad this time, that the commercials got played in our home, and the show got muted. Let's get rid of 'the block', and Adam and Blake, and go to actually making the singers better not the old tired hacks that couldn't get TV airtime if their singing talent was what they depended on, not their ownership of the show. I'll watch the blind auditions for next season, but if the two imbeciles don't get toned down or removed, and the talent is as limited as this season, I'm done with this pretense of ""The Voice"". Also, since when don't the west coast voters get a say? I don't bother, but If you are going to cut out half of the country to voting, perhaps you should have two shows. one for the west without Adam and Blake and with real singing talent. Maybe I'd be more supportive.",10 out of 13 found this helpful.,2.0,22 May 2018
93,The Voice, OK if you ignore a few things...,"This show exists to attract viewers, advertisers and dollars. If you think otherwise, you are just fooling yourself.<br/><br/>The disclaimers alone are intolerable, such as the fact that they can change the outcome however they see fit. Then we have other major issues such as the popularity of the coach greatly influencing voting, and the concept of vote splitting.<br/><br/>The vote split is really damning for the show when combined with the popularity of a coach, since it means a coach with two artists will always lose compared to a coach with one artist.<br/><br/>So when will the producers do the right thing to make the show completely fair to the artists? I suppose when the viewers stop tuning in they will make a big deal about how they are changing things in order to get us back.<br/><br/>In the meantime, we can all skip the commercials and also not buy those junky cars they keep giving away. We'll fast forward through all the coaching stupidity and lame lip syncing guests and just enjoy the very few truly great performances by the artists.",3 out of 3 found this helpful.,5.0,24 May 2017
94,The Voice, A talent show better than the rest,"In an entertainment industry where looks dominate, The Voice offers a refreshing format which reassures us, that talent alone CAN prevail. Unlike rival programmes such as American Idol and X-Factor, the coaches on this programme are unable to see what the contestants look like when they first hit the stage. The auditions are essentially 'blind' auditions, where the judges sit in a chair with their back to the contestants so that their entire focus is on the voice of the contestant. Only if they like the contestant's voice, do they push a button which enables them to turn around and to see the contestant. In short- beautiful, talentless people don't get a look in here.<br/><br/>Living in a time that is dominated by celebrity, image and 'z-list' culture in which talentless people can make it big for being pretty, The Voice is taking things back to basics- good old fashioned raw talent. This original twist is not alone in making the show a success. The chemistry of the four coaches (Christina Aguilera, Cee-Lo Green, Adam Levine and Blake Shelton) makes the show endearing and entertaining.<br/><br/>Highly recommended, don't miss The Voice on NBC.",21 out of 36 found this helpful.,10.0,1 May 2011
95,The Voice, Obnoxious,"I have been watching the Voice since it aired.I loved the bantering &amp; the style of the show. It was fun &amp; enjoyable. I'm sorry but whoever decided that Miley Cyrus should be a judge on that show is crazy. Especially with all the younger talent auditioning. She is a terrible roll model for young people. She is obnoxious, rude, fowl &amp; vulgar. When she leaves I will consider watching again. There has to be other talent out there that would have a better chemistry with Adam &amp; Blake. I'm terribly disappointed. It has turned into the Miley Cyrus show. She has a big mouth &amp; her clothes are hideous. Maybe if she acted like a young lady &amp; showed some class it would be easier to take.",17 out of 29 found this helpful.,1.0,29 September 2016
96,The Voice, This is the Voice,"The fact that coaches can't be impressed by the outfit &amp; style and the only factor in auditions is the VOICE is quiet fascinating<br/><br/>with well-known coaches in Season 4 , every single one of competitors are giving their best . more over knockout system is SOMETHING too.it really keeps you on your seats till the end. at the moment were there is no hope for the looser and when they are in tears coaches have this power to steal that looser and add them to their team for the next level. Although this show is to find new talents, you can't find one without skill, everyone is talented and mostly everybody has a background in music.Consequently when these talents are singing you can't find an audience who hasn't been shucked by these Voices",7 out of 10 found this helpful.,7.0,28 April 2013
97,The Voice, The Voice eliminates the crap,"I believe The Voice is the best competition on TV. I'm not only tired of all the hype on the other shows, but I truly feel like my time has been wasted when I'm watching the performances that are simply crap. All the contestants they aired on the Voice were good right out of the gate. I never felt like my time was wasted and I came to appreciate the different styles of the singers. I LOVE how the coaches worked with their teams, helping them improve their presentations. It's too bad there's only one winner because there's at least 5 of these contestants that I would go buy their album right now if it existed. There will always be votes I disagree with... but I'm happy with the results as they stand now, even happier that the final eight will be touring together. I can hardly wait for season two!",13 out of 23 found this helpful.,10.0,2 July 2011
98,The Voice, A Tainted Show,"I am updating my review of The Voice due to Blake Shelton's actions on the show. I originally felt this show was about finding the best voice. However, Mr. Shelton has admitted in an interview he purposely picked a contestant over others because she was a girl. This admission goes similar to what he said on air at the time of the decision, admitting he had not chosen the best voice.<br/><br/>My original review follows...<br/><br/>I love music, but never enjoyed American Idol. I didn't like it's bad singers, age limits and overall negativity. I also didn't enjoy seeing bad singers being put on the air simply to make fun of them.<br/><br/>The Voice is nothing like that. The contestants are all great singers and the coaches fight for the best talent. <br/><br/>The coaches are a joy to watch, having fun, laughing and letting the moment move them. They seem as excited as the contestants are. <br/><br/>The Voice is a completely Idol-backwards and positive approach to finding great talent. <br/><br/>If you want something positive to watch for a change, this show is it.",34 out of 72 found this helpful.,1.0,27 April 2011
99,The Voice, Love Watching The Voice,"This is the second season that I have been watching the Voice, and I am captivated and amazed at the awesome talent. I enjoy seeing the wide variety of musical styles, and the uniqueness of each singers personality. As a viewer you get attached to each performer, and hope for their success as well. I do not know how the judges are able to vote sometimes, because there are so many wonderful performers. I think the greatest thing watching the show is that these are just everyday people like you or I who are out there putting their heart and soul on the line to follow their dreams. As a viewer you want each one to be a winner as well. I enjoy watching the dialogue that takes place between the judges, and watching how they are able to bring out the best in each performer and, make a difference in each one of their lives. They all genuinely care about each performer and want them to succeed. I look forward to each show!",6 out of 9 found this helpful.,9.0,8 November 2012
100,The Voice, Covid season,"Glorified karaoke. They don't sing their own songs, and they kind of ruin the original songs in the process. Other than the top 5, or less, they could probably just send everyone else home way early. Disagreed with half of the battle winners... they sent home multiple singers better than these narrow niche singers left. Broken show format with poor results",2 out of 2 found this helpful.,3.0,8 December 2020
101,The Voice, Very talented group of singers,"My opinion is that the voters vote for the judges, and not the contestants. The singers are not judged on their talent.",2 out of 2 found this helpful.,4.0,13 December 2018
102,The Voice," One of the really amazing things about IMDb,,,","... is that right now as you read these words you could go back in time and review the 1948 edition of Ted Mack and the Original Amateur Hour. Why, you are wondering, would you want to do that??? Because, as the name implies, that show really and truly was the original from which all current hit shows (Voice, Idol, etc) have sprung.<br/><br/>Interestingly, the concept died out for a few decades and then came roaring back into fashion. Which brings us to this show. First, it is not so much a show as a product. Big difference. The brains behind the show is John de Mol, the godfather of reality TV in the US, which means that the show was designed to be a hit before the first episode ever aired. Second, pay attention to the flow of a typical episode (I have seen them all, and I am not proud of that fact) and you will notice they spend more time promoting each other, and the show, than the so-called artists. Think about that. While you are thinking about that, notice that MORE OFTEN THAN NOT THE COACHES PICK THE WRONG SONG FOR THE ARTIST. With friends like that... Finally, since this is a formula product not a show (see above) every few years they end up with too much talent (where for example the top 2 contenders are about even and both deserve to win) and, also, seasons where all the contestants are duds -- like the 2014 season, where (trust me) very little actual record sales will result, regardless of who the winner is.<br/><br/>But the show has its moments. Watching Michelle Chammuel perform was a treat. Watch her in web clips and you will notice that a major talent was lost that season. Which is, oddly, what gives the show its panache. Not its carefully rehearsed moments. Its the ones that got away.",10 out of 18 found this helpful.,5.0,7 May 2014
103,The Voice, Much bearable than Idol and X Factor,"So a couple or so years ago, I decided to write off all singing shows; they're just all the same and have become uninteresting to me. I did end up giving X Factor a chance; it was too flashy, loud and dramatic for me. Then I gave Sing-Off a chance; I'm not gonna lie, I actually ended up loving it for its originality and great judge panel (side note: I'm so stoked that it's back for another season this year!!).<br/><br/>So I recently saw an article with some video clips from season 4 of The Voice and one contestant, whose name is Judith, prompted me to go ahead and give the show a chance. I just need to see how far she makes it in the show, because her voice is splendidly amazing. So after watching the premiere episodes, I may actually enjoy it. First off, I have respect for Adam, Shakira and Usher as artists (not so much Blake only because I've never heard of him before this show), and they're a funny group with good chemistry. <br/><br/>I also love the fact that, unlike American Idol, the contestants aren't being judged off their looks or outfits. They're being judged solely off their singing capabilities. I'm also happy that The Voice doesn't waste viewers' time with horrible/stupid performances. They only invite great singers to the stage instead of trying to pull in viewers with outrageously stupid acts. Now I'm not saying all of the contestants on the show are amazing singers; I've definitely heard some not-so-great ones, but it's not silly like Idol. <br/><br/>I feel like The Voice has a good thing going on with the vibe of the show, slight originality and some great judges. Hopefully it sticks around!",6 out of 10 found this helpful.,8.0,27 March 2013
104,The Voice, Disgusting,"Dirty set. Drewl falls from their eyes. They turn in their chairs when their ready to talk, makes me want to be in there whiping my nose with the wall. If you have a pet (cat, dog) do not assume they will want to watch this just because they're in the room with you, they can't talk.",5 out of 8 found this helpful.,1.0,10 March 2020
105,The Voice, Disappointing,"I think the biggest problem with The Voice is that it's not actually about ""the voice"", it's about the artists and furthering their own popularity. Christina Aguilera seems so full of herself! The show always says, ""see which artist can say they discovered and developed the voice!"" Carson Daly wants to be Ryan Seacrest so bad. The only coach I like is Cee Lo. I was really excited for this show and quickly disappointed since it's basically a popularity contest among the coaches. The blind audition is a good idea in THEORY - too bad all the coaches can see each other and regularly comment about the contestants and whether they are going to push their button. The show's authenticity could be improved by disallowing the coaches from seeing each other.",17 out of 38 found this helpful.,,4 May 2011
106,The Voice, A failure!!!,"This show is like all the other ""reality"" entertainment shows, it's mainstream only!!! The positive reviews are a joke!! They are told to pick the ones that sound like everything else on mainstream radio!! Example of that is season one. There was a talented woman who had a different voice that would remind you of Janice Joplin. She made the final round but ended up being fourth out of the four and one that sounds like mainstream won!! What is needed is a show that ignores mainstream music &amp; picks actual talent!!! Also you have to drop the mainstream judges!! Have people that will pick talent over mainstream &amp; you will have a show that works!!",4 out of 6 found this helpful.,1.0,6 October 2018
107,The Voice, A reality show with a HUGE problematic Voting system,"I think all of the reality shows that involve voting by the viewers have a huge problem on their voting. Older and matured viewers rarely vote with passion unless when the competitors/participants are from their towns, cities, counties or states. It's so obvious and so predictable that only teenagers or even kids or younger people in their first two years of college, who are always holding smart phones endlessly texting will vote with blind passion. So when a reality show such as 'The Voice' and 'American Idol' require their viewers to vote for the person who like most, these overly enthusiastic texting young generation would vote like there's no tomorrow. They won't give a damn to a charge of every call they placed. <br/><br/>Then again, there's another unrealistic voting problem we have to put into consideration: Female teenagers would vote crazily when there's a handsome young guy with pretty face among the competitors. The would become so crazy, their voting fingers would have their own will and mind to keep voting for that guy, their dream lover, no matter what; even there's another competitor whose singing is much much better than that young dude, the teen-aged young female viewers will not vote for him, worst yet, the other better and more talented singer is a female, a similar gender like them feminine. They will reject her and hate her if she is too good, because she maybe endanger their young dude's ranking. (Watch this 2015 season, you would know what I mean here.) Unless, just unless, there's no likable and lovable young stud in that season, these young voting viewers might become a bit fair, voting a prettier one of the same gender. Usually, older guys or more matured female competitors would not get too many votes from those young viewers. These outcomes, well, even you think with you toes, will be so easily understood.<br/><br/>'The Voice' got another huge problem, i.e., the so-called four 'Coaches/Judges'. Since every coach would have several competitors they choose during the blind pick, whenever the person they coached singing, they would try every way to complement him or her, while the other three opponent coaches will render nothing negative to the other three coaches team members. Why they would have enemies in the same business? Praise other opponents means other opponent coaches will praise your team members. So these 4 guys always doing the 'scratching other three coaches' backs, praising their singers doing a great job'. This you scratch my back and I will scratch you back was an often disgusting and pretentious bullshitting scene that we kept seeing again and again.<br/><br/>Therefore, the 4 coaches/Judges system of 'The Voice' is not as good and fair as 'American Idol'. The latter show got 3 real judges who always comments with their true feeling whenever the competitor finished singing, they really judged and taught some important and usable suggestions to the participants and improve them in the next round. But not these 4 coaches of The Voice, most of the time, they were just bullshitting to each other, complemented among them.<br/><br/>The other big problem of 'The Voice', is coming from one of the coaches, Adam Levine. This guy always tried to say something deep, trying so hard to show his depth in everything, but often and always spoke something that even he himself could not comprehend. We often saw this guy just kept talking, talking and couldn't stop, like a dog chasing its own tail, circling around non-stop, yet most of what he said would be just gibberish beating-about-the-bush crappy nothingness. His other serious problem is his constant abusing insults to the other guy, Blake Shelton, a weird way to show his compadre brotherhood to that poor guy.<br/><br/>But other than the above-mentioned problems of 'The Voice', I have to say that this singing competition is way better than 'American Idol'. If compare these two singing competition reality shows, the talent quality and standard of The Voice is much much better and higher than 'American Idol'. When viewing these two singing programs in a row, you'd easily know American Idol's singers are not good enough, especially this 2015 season, they were just terrible and too untalented.",4 out of 6 found this helpful.,,25 June 2015
108,The Voice, An entertaining show compared to the usual,"With more focus on singing and great voices in particular, this show changes the usual multi-talent showcasing shows which have become rather too annoying to watch. As far as the favoritism and bias goes, well, there's nothing much to talk about as there's no show which comes without it on television anyways. And it happens both on-stage as well as backstage. Just watch it for the neat songs and the competition.It's yet to be seen how the second season will do. The judges reaction's especially the ones between Blake, Adam and Cee-Lo are comical. Christina Aguilera does the usual prima donna act and the pressure on her team feels like it's much higher than the rest. All the guys love their female contestants and it's pretty obvious that the women stand much better chances to qualify and win. Who doesn't love women? I'd personally have loved to see the Indian chick Sonia Rao get selected for voice and personality.Too bad she doesn't!!",4 out of 6 found this helpful.,8.0,25 January 2012
109,The Voice, Miley Cirus on board bad choice!,"I have watched virtually every episode since The Voice began. But I refuse to watch it with Miley Cirus on board. I have not seen ANY episodes this season nor will I as long as she is there. <br/><br/>Take it for what it's worth.<br/><br/>Miley has done her damage in the entertainment business. She has rebelled and played disgusting performances. A virtual embarrassment. There are many of us who turn the channels when she shows up....in any situation. Your popular show that has been such a success is NOT enough to make her appear to be a good person and performer. Much less a valid believable judge! She has made her bed and now has to deal with the consequences.<br/><br/>Your show will suffer in viewers because of her presence. But, even if it doesn't, my conscience will not allow me to give her the time of the day.<br/><br/>Good luck and perhaps.....I will be able to watch next season.",8 out of 17 found this helpful.,2.0,4 September 2016
110,The Voice, It's All About The Voice!!!,"The casting for this show couldn't have been better, everyone compliments each other. Cee-Lo and Christina are the most likable and more wittiest of the bunch. The interesting thing about this show is the fact that they have blind auditions and choose contestants based on the voice and only the voice. Each mentor then chooses a contestant to add to their team, and the teams battle it out as America chooses who The Voice will be. It's a million times better than American Idol and obviously more interesting than the new US version of X-Factor (which has a weak judging panel). The former shows focus on finding the next Britney or GaGA (autotuned/image) while The Voice specializes in finding the next Whitney or Christina (the voice). 10 Stars!!!!",6 out of 14 found this helpful.,10.0,1 May 2011
111,The Voice, Not impressed,"I like the idea of considering only the voices of the contestants, but I find the show very boring. I started tuning in pretty late after the auditions. The only people I have liked are Dia and the black guy (sorry I don't know his name). Everyone else pretty much sings carbon copies of the original songs... And the coaches don't say anything about it, they just say how amazing they thought it was. Its nice that they aren't mean like American idol judges, but they could offer a little bit of criticism. Except for those two, the show is a total snoozefest. Right now, I'm watching the final performances and they each perform an original song.. All the ones I've heard so far have been boring, including Dia's.",9 out of 24 found this helpful.,3.0,28 June 2011
112,One Foot in the Grave, One of the finest drama/comedies ever made.,"Victor Meldrew, retired security guard and human sponge 'soaking up every misery in the world' will surely be remembered in many years to come as one of comedy's greatest creations.  Not to say that 'One Foot in the Grave' is strictly 2-D comedy.  As with all the best of these kinds of things, it is more of a drama series which just happens to be funny.  There is a good cast of genuine characters, all played with believability.  Among them are Victor's long-suffering wife Margaret, her friend Mrs Warboys (who always seems to end up on the wrong end of disaster), next-door neighbours Patrick and Pippa (the former a Victor-in-the-making), and the enigmatic Mr Swainey who lives with his mysterious never-seen mother.  And the programme certainly manages non-stop hilarity and plenty of genuine belly laughs throughout its six series and various extra-long specials. Well-written,inventive and clever plots involve everything from the everyday to the bizarre.  Especially notable are hundreds of garden gnomes turning up on Victor's doorstep, Victor and Mrs Warboys both getting a foot stuck in a bag of plaster and having to heave it along with them as they attempt to find their way out of 'the set from Apocolypse Now', a caravan which contains the ghost of a devil worshipper, a chimpanzee which has a 'thing' for Victor, a scorpion talisman which brings down a plague of bad luck on its owner, and a guest house which is 'more like a wildlife kingdom'.  Also memorable are the episodes involving one long scene - Victor stuck in a traffic jam, waiting for a telephone call and sitting in a waiting area. The fact that a half-hour episode in which nothing actually happens can be hilarious, entertaining and meaningful demonstrates the skill and depth of writing and the high quality of acting present throughout the series. Victor himself, despite initially coming across as a grumpy old man, is actually one of the most sympathetic characters ever created.  Everybody can relate to the problems he faces on a daily basis, and everyone can cheer him on as he says and does the kinds of things we've all longed to do in certain trying situations.  If you're a fan of any kind of comedy then this is unmissable.",39 out of 42 found this helpful.,,8 April 2001
113,One Foot in the Grave, One of the funnest comedies ever,"One Foot In the Grave has to be one of the funnest comedies to exist. It is up there with Dad's Army, Faulty Towers and Only Fools And Horses.<br/><br/>This is about Victor Meldrew and his long suffering wife Margaret and all the adventures they confront. Over the years, their home has had a lamppost in their bedroom, a Citreon 2CV in a rubbish skip on their front, an inn sign also on the front and a gravestone made for Victor's funeral when he dies. Plus Victor bedding an old lady, who was dropped off at their address by mistake from hospital. He thought it was Margaret! One of the best episodes was the one featuring Victor and Margaret in bed having a sleepless night.<br/><br/>Victor is of course noted for his well known catchphrase ""I Don't Believe It"".<br/><br/>Victor was played by Richard Wilson, Annette Crosbie was Margaret and former Have I got News For You host Angus Deayton and Janine Duvitski as the suffering neighbours Patrick and Pippa. The other regular cast were Doreen Mantle as Margaret's friend Jean Warboys and Owen Brenman as the other neighbour Nick Swainey.<br/><br/>The BBC still regularly show repeats of One Foot In the Grave and I still sometimes watch them. Very funny.",20 out of 21 found this helpful.,,28 June 2005
114,One Foot in the Grave, Applauds to David Renwick for this classic sitcom.,"Forced to retire early from his job as a security guard, Victor Meldrew (Richard Wilson) struggles to cope with the problems that retired life throws his way alongside his long suffering wife, Margaret (played by Annette Crosbie). It is no wonder he is grumpy, if it can go wrong it will.<br/><br/>Annette Crosbie gives a brilliant performance and it is a delight to watch her express the wonderful array of emotions that being married to Victor requires.<br/><br/>Richard Wilson endeared himself to a nation with this role that catapulted him into the minds of every viewer.<br/><br/>One Foot in the Grave is a national treasure that is amongst the very best of British Comedy.",18 out of 19 found this helpful.,,22 March 2005
115,One Foot in the Grave, Best British comedy so far!,"This is just an incredible series. It deals with just about EVERYTHING! Not for the easily offended, though it doesn't go out of its way to offend. It's irreverent and pulls no punches. The series shows what it wants to how it wants to and makes no apologies. Sometimes it can be darkly humorous, but in these cases it usually has a valid point to make and does so quite well.<br/><br/>The best way to describe this series is as follows: Imagine if absolutely everyone and everything on the face of the planet were really as miserable, stupid, loud, obnoxious, belligerent, deceitful, crazy, lazy, greedy, unfair, ironic, annoying, etc., as one sometimes feels them to be. Put a bitter (but not unlikeable) retiree in the middle of this world as the protagonist. Now watch how he interacts with and reacts to the people, places and things in this world. Sometimes he's in the right, sometimes he's in the wrong. Sometimes he gets what he deserves, sometimes he gets what he doesn't deserve. Sometimes he gives others what they deserve, sometimes he gives them what they don't deserve. No matter where a particular episode goes, you will most likely bellow with laughter at some point, usually at many points. There are a few episodes that were created not so much for a laugh as they were for irony; some of that irony being quite bitter or just plain sad. In episodes such as these, one will at least feel something, even if it is not what was expected.<br/><br/>As of this writing, the first season is available in the UK on DVD and the second season will be released there soon. With absolutely every other Britcom available in the United States, it's unfortunate that this series isn't popular enough to be released here. I suppose the fact that public television didn't play it ad nauseum like ""Are You Being Served,"" ""Keeping Up Appearances,"" or ""Red Dwarf"" (not that they're bad shows) is why. Remember, it's not how good something is that makes it popular and available, it's how visible it is.<br/><br/>Actually, it's kind of fitting that ""One Foot in the Grave"" isn't receiving the recognition it deserves and is fading into obscurity while being surrounded by so many more popular yet inferior programs. It's exactly the sort of point that one of its own episodes might have made!",27 out of 31 found this helpful.,,22 April 2005
116,One Foot in the Grave, Friggen bloody fantastic,"One of the greatest British sitcoms ever. One Foot in the Grave was thoroughly entertaining for its decade run from 1990-2000. Who could ever forget Victor Meldrew and his constant whinging and run of bad luck. I loved this show and wished it was still going. Richard Wilson is a fantastic actor and the shows guests like Mrs Warboys were hilarious also. Watch the telemovie they made in 1993 its a laugh a second. Congratulations to everyone involved in this one. Pure gold in every sense of the word, many sitcoms today you laugh at how unfunny it is, not One Foot in the Grave, a jewel in BBC's television schedule. Gone but in my mind never ever forgotten.",13 out of 14 found this helpful.,,5 December 2005
117,One Foot in the Grave, One of the funniest British comedies of all time,"I happened across this show quite by accident whilst channel surfing on Christmas Eve a couple of years back.  I came across this show featuring a couple in their sixties: him a catankerous old codger who seemed to be a magnet for misfortune and trouble; her, his wife who suffered his constant moanings and groanings.  Through the plot, which involved all manner of mayhem, I simply could not stop laughing.  Unfortunately, it was only a one-off to fill time on the night: I did not hear of more episodes of this show until six months or more later.  However, it again disappeared after only a handful of episodes, until six weeks ago it returned to my television screen.  However, tonight I have just watched the final episode (ever), which leads me to believe its seasons were very short indeed.<br/><br/>Anyone who has not seen this show will do well to find videos of it.  And those who have not seen the finale for the show, watch it.  From the first time you hear Victor Meldrew's famous signature quote, ""I do not BELIEVE this!"", you'll be hooked. 10/10",11 out of 12 found this helpful.,,21 May 2001
118,One Foot in the Grave, amazingly funny,every time they re-run episodes of this i go out of my way to watch it. It is the single most funny British comedy/sitcom thing i think i have ever seen. Its so sarcastic its almost unbelieveable and the situations whilst odd are certainly interesting and give the character of viktor mildew full oppurtunity to make something go wrong. I love this show and i cant wait to sit down to some more reruns!,13 out of 15 found this helpful.,,26 January 2004
119,One Foot in the Grave, easy to identify with,"if anybody has been set upon by a company, felt hard done by in life, thought as if people aren't as moral as they should be, this is the programme that they should watch. Some people may feel that it is predictable but it does so with intelligence and humour that is such that the viewer doesn't care if they have guessed the ending or not, the programme relies on receiving the empathy of the viewer which I believe, for the most part, this programme achieves extremely well. Very well written, very well acted, and extremely missed.",8 out of 9 found this helpful.,8.0,26 May 2003
