,TV_show,review_title,review_content,review_helpful,review_rating,review_date
361,Roseanne, Roseanne and her show - two parallel universes,"Season 1 - You can see Roseanne and the cast struggle in the first few episodes trying to get accustomed to ensemble comedy versus her stand-up routine, however the show improves very rapidly and has some great individual episodes.<br/><br/>Season 2 - This marks the first of the very best seasons of the series, with the acting and writing in all episodes being top-notch. A big theme in this year's show is Roseanne trying to find stable employment after she walked off of her factory job at the conclusion of season one. I especially like how this season handled the real-life issue of what happens to a person like Roseanne who has only a high school education when she loses a factory job that does not provide any experience in doing anything that another employer would find valuable.<br/><br/>Season 3 - Season three of Roseanne doesn't revolve around any particular overriding story arc, but the kids are definitely beginning to grow up. The late Glenn Quinn first appears as rebel and smart-mouth Mark Healey in ""Becky, Beds, and Boys"". I liked how Mark was portrayed in these early seasons when he was ""Rebel Without a Cause"" as opposed to the last three seasons when he was transformed into ""Rebel Without a Clue"". <br/><br/>Season 4 - Season Four of Roseanne has some of the best individual episodes as well as the best overall storyline of any of the show's nine seasons. The season opens with the Conners having opened their motorcycle shop on their own after irresponsible friend Ziggy ran out on them at the last minute last season. This season probably does the best job of combining great comedy, hard-hitting drama, and highlighting situations that should look familiar to any member of the middle class. Although this is not the last of the good seasons of Roseanne, I would say season four is the last of the golden years of that series, and definitely worth viewing.<br/><br/>Season 5 - The season starts out on a very morose note that corresponds to the deep recession the country was suffering when these shows aired in 1992. Dan's motorcycle shop is failing and will have to be closed in order for him to salvage the mortgage on the Conner home. Rodbell's, the diner in the mall where Roseanne has worked for two years, is closing too, due to business in the mall being so bad. Becky elopes with boyfriend Mark and moves to Minnesota, since with the closing of Dan's shop, Mark is unemployed too, plus Becky's college fund has been depleted to pay household bills. This opens up a crevice in Becky and Dan's relationship that takes months to heal. I compliment the show for incorporating the very bad recession going on in 1992 into the storyline. However, the Conners' troubles came on very suddenly and were resolved with a very pat answer. <br/><br/>Season 6 - Although this season has some excellent episodes, and overall is a five star season, we begin to see the start of some of the trends that eventually becomes the downfall of the series. It seems that this is the beginning of a trend in ""Roseanne"" where men tend to be disposable. Jackie becomes pregnant by one of Dan's coworkers - ""Fred"" - who is never even given the courtesy of a last name, and Mark, previously depicted as an independent-minded and able mechanic is now portrayed as someone who can't even make passing grades in trade school.<br/><br/>Season 7 - Season 7 still has enough good episodes and even some great ones for it to be worthwhile viewing, but it is definitely the beginning of the end. Roseanne begins one of the longest pregnancies in the history of television this season - thirteen months plus the time Roseanne has been pregnant before she announces the news. The whole issue of the broken romance between David and Darlene and its resolution is one of the best parts of the season. One of the worst parts of the season is the Thanksgiving episode when Roseanne's pregnancy looks like it might be in trouble. She screeches at both DJ and Dan every time they offer an opinion as if they are trying to tell her what to do instead of the possibility that they just want to comfort her and lighten the load. Jackie tires of Fred, whom she married less than a year before, and promptly disposes of him. After a few obligatory appearances in Season 8 he disappears entirely as though he had never existed in the first place.<br/><br/>Season 8 - This season you have to really pick through episodes full of fantasy, inane slapstick, and politically correct undertones to get to the truly good blue collar slice-of-life episodes that made up the majority of episodes in prior years. The biggest problem with season eight is that Roseanne never did fantasy episodes well during any season, and this season is full of them. It was particularly sad to see what became of the Halloween episode this year, always a Roseanne staple. Gone are the outrageous costumes and the clever pranks of previous years. They have now been replaced by a circus of the absurd and the bizarre.<br/><br/>Season 9 - Many people did not like the ninth season of Roseanne, but in its totality, I found it fascinating. The main problem was that it was clumsily written and directed. You have to look at this season in the context of Roseanne's actual life. By 1996, Roseanne herself had not been living a blue-collar lifestyle for over a decade. It was probably much easier for Roseanne to do something she knew - play a woman with a blue-collar background who comes into sudden wealth. Just prepare yourself for more than a few cringe-worthy moments of TV viewing.",18 out of 27 found this helpful.,9.0,17 April 2010
362,Roseanne, Haven't laughed at a sitcom like that in a long time,"It's nice to see the show that pulled no punches come back and not miss a beat. They dealt with social topics while laughing at both sides, I hope they keep the series going.",63 out of 114 found this helpful.,10.0,28 March 2018
363,Roseanne, Sad/Disappointed about the unexpected cancellation.,"I grew up with the original show, and fully welcomed its return. (And thank you OnDemand as my VHS recorder is no longer. :) hee hee!) What I am overly sad about with this unexpected cancellation was that I truly wanted to see the development of the characters' storylines - all the kids (DJ, Darlene, Becky). Furthermore, I loved seeing Roseanne, Jackie, and Dan all together again - as well as all the previous characters...it just made it so nostalgic and ""home"" again.<br/><br/>I am clearly, CLEARLY disappointed with Roseanne Barr's actions because I just imagined how the cast and crew had to take the news...immediately after a very successful revival.<br/><br/>I wonder (and, likely, it is a long stretch) if ABC will consider an alternate approach to mitigate the impact to the cast and crew, for example:
(1) Remember how ""Valerie"" became ""Valerie's Family"" then ""The Hogan Family?""
(2) The Netflix revival of ""Full House"" to ""Fuller House?""<br/><br/>In both cases, the approaches were a true ""moving-on"" from the original series.<br/><br/>The show will be missed because there was magic among the cast. If it does come back, I bet it will be where Dan will wake up seeing an empty space on the bed.<br/><br/>Sigh....<br/><br/>Forgiveness will take some time...so disappointed in the recent events...",13 out of 19 found this helpful.,10.0,29 May 2018
364,Roseanne, HOME SWEET HOME,"Just watched the premiere, and as a die hard Roseanne Fan, I was extremely excited for the reboot. It felt like the show never left. The show was ALWAYS political, so of course the new season is NO EXCEPTION to that. It was done in a way that is not one sided- which is great. In fact, Tv shows, movies, etc have always been political so I don't know why people are just now realizing this. I love the diversity of the show and its characters... and the subjects discussed so far. Much more emotion this time around. I was worried about how the new season would be, but it was great!! I'm a big fan of reboots, especially shows from my past. The next couple of episodes after the premiere were less political and still funny. I had to put my political feelings aside so I can enjoy one of my favorite shows from my childhood. My family was not the cookie cutter family that you see on most tv shows, so I could and can always relate to Roseanne. I can't wait for the rest of the season. A+++++++",55 out of 104 found this helpful.,10.0,28 March 2018
365,Roseanne, One of the greatest shows on TV for a few years!,"Roseanne was one of the funniest, most original programs on television for a long time. I recommend avoiding the last few years of the show; they're so maudlin and idiotic that they seem more like a (boring/stupid/insulting--take your pick!)parody of themselves than anything else. The actors sleepwalk through their lines as if they're fully aware of how stupid and poorly-written they are, and the last episode is ironically one of the WORST half-hours on TV! (Sort of mirrors the downfall of the Simpsons, really--why can't these wonderful shows just quit while they're ahead?) For a long time, Roseanne was a sweet and realistic portrayal of many American families--fraught with strife and struggle but loving all the same.",36 out of 65 found this helpful.,,28 December 2004
366,Roseanne, Trashy Garbage Family Destroyed American Values,"This TV series about the ultimate trashy pigs was a constant downward spiral for culture and American Family Values. Roseanne was the ultimate pig wife, who ran a family that was easier to compare to hogs than to human beings. <br/><br/>Nothing positive about this show. Like MASH, the laughs here came at the expense of decent family values, religion, goodness, and anything that was positive. This show was a mutation of ""Married With Children."" A great example of comedy for the lowest common denominator.",18 out of 30 found this helpful.,,26 March 2018
367,Roseanne, A true classic never goes out of style! Laughs around the table,Fantastic! I laughed hard i feel as though it was a well needed family reunion,50 out of 96 found this helpful.,10.0,28 March 2018
368,Roseanne, Horrible,"Wasn't going to watch this at all, but read a review that said it was great, so gave it a shot. What a disaster. Nothing in either episode made me laugh, or even crack a smile. Laugh track was beyond annoying, mostly because IT WASN'T FUNNY. Loved the original show, but this is bad.",73 out of 148 found this helpful.,1.0,28 March 2018
369,Roseanne, Horrible acting! Why come back? Should've stayed away!,Absolutely terrible! Why the continued revamps? Felt like I was sitting in front of a stage amongst freebie ticket holders watching a bunch of has-beens. Already deleted the series from my dvr.,60 out of 120 found this helpful.,1.0,30 March 2018
370,Roseanne, Flaming turd,So we start the show over but we forget Dan died and they won the lotto. So they should be rich. But they are still poor. Still a crap show.,23 out of 41 found this helpful.,1.0,16 April 2018
371,Roseanne, I thought it was fun and great!!!!,About time a show comes back that actually works and I couldn't stop laughing. It's stuff middle class people go through often as I know I grew up and still live in middle class. But the show was a class act and funny.,43 out of 84 found this helpful.,10.0,28 March 2018
372,Roseanne," Just not the same, pretty terrible","I guess I am one of the few that grew up loving this show, but found the new episodes/reboot terrible. <br/><br/>The reboot simply does not have the same charm the old seasons do. Roseanne's acting seems entirely forced the whole first episode, which was cringeworthy. The fact that the Connors are apparently poor republicans with a conservative slant does not fit the Connors established in the first series. Apparently Dan feels the need to tell his 43 year old daughter how to deal with her body, and basically forbids her to be a surrogate mother using her own egg. Ridiculous. Goodman is a great actor, and his acting was great, but the change in character was unbelievable and doesn't fit the narrative that was established years ago. I think Sara Gilbert was spot on as Darlene, and she and her sister had great chemistry. In fact, the new reboot should have involved Darlene and her sister and aunt Jackie, and had Dan and Roseanne appear in limited episodes much like Roseanne's mother did previously. The story of a poor family trying to make it in america is now gone and replaced with constant political jabs and references to issues surrounding gender identity. <br/><br/>Here we are yet again, watching them try to resurrect a show that is no longer relevant to the time period we live in rather than move forward and create something new.",55 out of 111 found this helpful.,2.0,28 March 2018
373,Roseanne, Great reboot,This was like a family reunion. Great having them back on TV.,40 out of 78 found this helpful.,10.0,28 March 2018
374,Roseanne, Okay,Didn't laugh much maybe once. The kids seemed to forget how to act. It seemed very forced. Jackie wasn't funny either. I'll give it one more try but I wish they would lay off the politics.,34 out of 65 found this helpful.,4.0,29 March 2018
375,Carnival Row, Probably the most immersive steampunk fantasy on the screen.,"I don't know what the professional critics had against this series. The production values are fabulous, the world building is impressive, the acting is decent, the story is interesting.<br/><br/>Like Game Of Thrones, it's a fantasy series, grounded in reality. Although the scenario is more Steampunk. With violence, nudity, intrigue, blasphemies, etc.<br/><br/>At the heart of the series are serious topics such as refugees\migration. Perhaps critics didn't like the way this topic was handled.
But as far as I'm concerned, I'm enjoying it. I give 8 stars out of 10.",533 out of 664 found this helpful.,8.0,30 August 2019
376,Carnival Row," A fully-realized world, and hopefully the beginning of many seasons","If you are a fan of fantasy-drama, then stop reading this, and start watching this series. Need some reasons--where to begin? It has an important overall theme: race. The visuals and sounds are impeccable (e.g. sets, costumes, make-up, and filming locations like Prague). The performances are spot-on. Orlando Bloom gives his most mature, nuanced performance yet, and Cara Delevingne's exceptional portrayal of a fae (fairy) is alone reason to watch the series. Jared Harris raises every scene he is in, as always, and David Gyasi's is outstanding in perhaps the show's most complex role. The emotional writing creates a fully realized world. It is kind of like Pratchett's Discworld (without, unfortunately, the humor). Can't wait for Season 2.",276 out of 360 found this helpful.,9.0,31 August 2019
377,Carnival Row, Watch it. Ignore comments about politics...,"I hope they make a season 2. Thoroughly enjoyable fantasy with good amount of realism. Anyone trying to pin this as overtly political ignores that the themes in the show are common in history, not surprising to find in entertainment in general and not ""propaganda.""
Great acting and great visuals! Enjoy and leave politics at the door, just for a minute...",545 out of 728 found this helpful.,10.0,31 August 2019
378,Carnival Row," Not everything works in the show. But when it does, it takes flight.","The Amazon series is easier to follow even as it introduces initially-unconnected characters in multiple social classes. This gives ""Carnival Row"" plenty of areas to explore.
It seems the time is right for audiences to become invested in this magical world, even if it's a far darker and nastier place than they might have otherwise imagined.",235 out of 324 found this helpful.,8.0,30 August 2019
379,Carnival Row, If the 'fantasy' genre is your thing...,"... then look no further than Carnival Row. With stunning sets and highly detailed makeup/prosthetics, this latest offering from Amazon Prime is the type of high quality show that will generate new subscribers and steer them towards the streaming service. This eight part feast for the eyes kept me interested throughout, and while it occasionally slowed down in the middle episodes it never felt padded out. Each episode felt like a cinematic experience thanks to the visuals and wide screen ratio.<br/><br/>One item that may be of concern to some, is the obvious political parallel to immigration that's being made in an effort to be ""woke. "" But rest assured that whatever side of the Isle you're on this is a minor issue that needn't ruin this entertaining experience for you.<br/><br/>A must for binge viewing!",243 out of 353 found this helpful.,9.0,30 August 2019
380,Carnival Row, Leave politics at the door,"Too many reviewers are unable to let go of the real world and enjoy a fantasy steampunk series.<br/><br/>Personally, thoroughly enjoying it so far, a much needed slice of steampunk, well executed. If they only could make Perdido Street Station, I'd die happy!",253 out of 405 found this helpful.,9.0,31 August 2019
381,Carnival Row, Watching until the end is key,"I've been looking forward to this series for so long and have been reading all of the recent negative critic feedback.
I decided to watch the first few episodes to see for myself and I hate to say it but there were large parts that are cringey, contrived, or just boring to watch. In my opinion, Jared Harris is miscast as Absalom - it didn't work for me at all. The specific comments about the lack of chemistry between Bloom and Delevigne are not over exaggerated initially.
HOWEVER...you start to see the chemistry growing eventually, especially in the later episodes. I was really feeling it between them by the end. You start to realize that Philo is a ""broken thing"" and he's shutdown to a lot of the world which explains Blooms approach. Unfortunately things get started clunky and slow and many critics only watch the first few episodes.
Outside of the two mains, there are other relationships that have easily guessed but fun storylines to watch, especially Imogen and Agreus.
By episode 6 (which is definitely very late in the season) it felt like a lot of things were starting to click.
GIVE THE SHOW A TRY! It's not the ""new GOT"" but it's a fun watch for what it is.",122 out of 189 found this helpful.,7.0,31 August 2019
382,Carnival Row, Very Well Done,"Ignore the political nitwits in an uproar. They did a great job with this show. Very in depth, great backstory, lore, acting, script. Orlando Bloom was amazing and Jared Harris is always great.<br/><br/>No spoilers here but don't let the politics stop you from watching this.",148 out of 234 found this helpful.,8.0,1 September 2019
383,Carnival Row, I though it was pretty entertaining!,I didn't really know what to expect from Carnival Row but I gotta say that I was pleasantly surprised by how good it was. You can tell they spent a lot of money on this as the world they put together is really impressive! For any fans of fantasy this is a must watch and even if you're not into fantasy that much it's still a good watch!,8 out of 9 found this helpful.,8.0,28 February 2021
384,Carnival Row, Romantic-Horror-Murder-Mystery-Fantasy-Steampunk Extravaganza!,"This is one of those shows that hooks you from the start and you just can't let go until you reach the end, craving more. Cara Delevine holds her own and is the blatant hammer to Orlando Bloom's quietly simmering tortured soul. Their chemistry is electric which makes their connection believable and rich in layers of regret, pining, and deep love.
A lot of the twists were obvious, but I didn't care because the journey to the answers was just so damn cool. There is some heavy language, nudity, and violence, but it is not gratuitous and just adds the fudge topping to this unique take on a ""what if"" dimension.
The make up work and CGI are almost flawless. The horns on the pucks looked so real and great care was taken to avoid the prosthetic ""wobbling"" that sometimes happens with such large head attachments, which a sci-fi nerd like me really appreciated.
Give this one a go if you are into fantasy and murder mystery. It is a delicious marriage of the two.",72 out of 112 found this helpful.,9.0,2 September 2019
385,Carnival Row, Excellent show!,"Interesting story.
A little of something for everyone.
Romance, horror, fantasy, suspense
I liked it more than I thought I would.
Get ready to hate the bad guys not because of their actions but because they're just annoying",146 out of 244 found this helpful.,10.0,30 August 2019
386,Carnival Row, Must Watch For Any Fan Of Fantasy,"I am having so much fun with this series, It's Harry Potter for adults an absolute must watch. The performances are fantastic, The plot is solid. I have no clue why more people aren't talking about or watching this show.",118 out of 206 found this helpful.,8.0,31 August 2019
387,Carnival Row, Far better than what netflix has been feeding us for last few years,If you are a fantasy lover don't miss these amazing stories which the screen writer spend 17 years of time to make it perfect . You can compare its magnitudes to legends like lord of the rings and harry potter but still it beats them in similarities with real world and soundtrack .<br/><br/>Must watch for everyone,14 out of 21 found this helpful.,10.0,18 July 2020
388,Carnival Row, Not enough,"I'm not going to wade into the political argument, other than to mention that immigration and racism are key to the plot, and there would be no story without some exploration of the theme. I watched the entire first season and suggest that viewers wait to judge the series until viewing all episodes.<br/><br/>Filming is way too dark. I tried watching on two different TVs and my computer screen, and felt that I missed plot elements because I couldn't see what was happening.<br/><br/>The leads are suggested to be involved in an epic love affair, and yet their actual screen time together is distressingly minimal and their chemistry is lukewarm, which seems to be a difficulty in writing more than in acting. The writers are so busy trying to create an entire universe in one season that they have done a disservice to the plot. Characters drop into scenes fully developed, with obvious complex backstories that are unfortunately not revealed to the viewer. Most of the major characters have very strong agendas and yet we have very little idea of what actually motivates them to action. Instead of becoming emotionally involved with the characters, I often felt like I was just watching action for the sake of action.<br/><br/>The plot establishes early on that there are at least three competing societies - the Burghe, the Pact and the Fae. The Pact wanders off after a while, and we never do know why the war with the Burghe began and if the Pact is ""evil"" and the Burghe is ""good."" From what is shown on the screen, the Burghe is not a nice society and I'm not sure why I am expected to care about the story of the Burghe. And yet there is not enough history of the Fae to make me feel that I should be entirely supportive of their story line either. The writers draw on tropes used in Game of Thrones, but without taking the time to develop either the characters or plots.<br/><br/>I am looking forward to another season, and hope that questions are answered, but without a lot of confidence in the writers' abilities to propel the story forward satisfactorily.",46 out of 83 found this helpful.,7.0,2 September 2019
389,Carnival Row, Of Mice and Men,"Interesting how the obvious cultural parallels are so polarizing as evident in the comments. You either get it or it makes you uncomfortable.
I expected good things from Mr. Bloom and wasn't disappointed. He does brooding well like Tom Hardy. It was Tasmin Merchant's and Cara Delevingne's performances that took me by surprise.
I wanted more from the writing. I hope the build in more character depth. However, looking forward to next season.",83 out of 159 found this helpful.,9.0,30 August 2019
390,Carnival Row, Just Okay,"I was looking forward to this series. Carnival Row is just once watchable. Not a breathtaking, engaging storyline. The production values, visuals and world building are good. Acting is decent. I watched whole series thinking that at some point it will become engaging. One can really watch but nothing great to expect.",27 out of 46 found this helpful.,7.0,17 October 2019
391,Carnival Row, Like waiting for someone to tell you the end of a knock knock joke in slow motion.,"The writing is basic and obvious, that's the most painful part. Every character and plot setup is like waiting for someone to.tell u the end of a knock knock joke in slow motion. It leaves you mostly just thinking, ""I know the whole thing, why am I still waiting to hear it?"" Because it looks good is the answer. It's simultaneously overly imagined and yet not at all thought out. There's no depth, there's lots of silly attempts at it though, which kind of peak your interest and then leave you with things like, right, so... The Irish are all faeries and the Scots are all half sheep and the underlying theme is, 'racism is bad'.... Okaaaay. But the world is an often lovely and well imagined steampunk fantasy. Although not as fanciful as the leads love affair. The whole thing is hollow. I want to like it so much but they just won't let me. Maybe they're trying to fit too much history and plot into each episode and that's why it comes out so thin and empty... Although it feels like a slow march. I generally don't bother with these reviews unless it's in defense of something mischaracterized but this is just such a shame.",88 out of 170 found this helpful.,5.0,11 September 2019
392,Carnival Row, Not too bad...,"This is a review of the first 2 episodes.<br/><br/>The cinematography is fantastic and Cara's acting is surprisingly ok. CGI, set design and costumes are also very well done... I do have a feeling I may grow tired of the show before long. The story seems a little uninteresting and doesn't have that binge worthy quality I look for. This is just a quick review due to only watching the first 2 episodes and my rating could change, but a solid 6/10 so far!",130 out of 259 found this helpful.,6.0,30 August 2019
393,Carnival Row, Fantasy overload!!!,I absolutely love anything with fae or fairies and this show doesn't disappoint. The story is great and I love the characters. Definitely worth binge watching.,92 out of 180 found this helpful.,10.0,30 August 2019
394,Carnival Row, Wanting central performances and plot,"Good set pieces, costumes, locations and, on the whole, relatively atmospheric. - Weak central characters, central character performance and plot. - Difficult to get in to the story and connect with anyone. 5/10 stars.<br/><br/>If you want to see how it's done well watch Penny Dreadful instead.",69 out of 132 found this helpful.,5.0,5 October 2019
395,Carnival Row, Good Series!,I Originally thought I wouldn't like it after watching 10 minutes of the first episode. To my surprise I ended up binge watching the series and really enjoyed it . Hope they plan on doing another season.,52 out of 97 found this helpful.,8.0,2 September 2019
396,Carnival Row, This show doesn't get enough credit,"I'm not claiming that it's flawless, but the acting, effects, the slow uncovering of a mystery, the tension and sometimes horror, the sadness, the love, the mythology... It just works for me and while it doesn't already have world famous book as a source, like for example The Witcher has, it doesn't make as blatant mistakes. There is a certain disharmony for lack of a better world from time to time, but I would still put it far above most shows, fictional or not. If nothing else, the acting really makes it worth watching. Just look at the list of names attached to it.",5 out of 6 found this helpful.,9.0,27 February 2021
397,Carnival Row, It's okay,If you fancy a fantasy genre go for it. Hidden messages and digs throughout the season 1. Leaving politics aside it's a very well made show. The cinematography is outstanding locations are splendid.,5 out of 6 found this helpful.,8.0,26 October 2020
398,Carnival Row," If it wasn't for the first two episodes, this series would've got a 9/10 from me","I barely made it through the first two episodes. The setting and characters were just interesting enough to keep going but boy does it pick up when the 3rd episode hits the screen.<br/><br/>I'm not sure why the beginning of this season was planned to look and feel like this. There's a noticeable change in both pace and visuals from 3rd episode onwards. I guess it may be just the combination of all the things that feel better, but the acting and believability feel like they too are in a completely new level.<br/><br/>The plot was interesting from the beginning, but it too really builds up as the show goes on. All the minor resolutions as well as the major one feel satisfying enough. The big plot ""twist"" was probably hinted at a bit too much, I'm usually the one who doesn't get the mysteries in movies and shows until they make it clear, but here it was built up to be fairly obvious from the get-go. It didn't feel flat though, it felt satisfying even if it wasn't a big surprise in the end. That's no small feat in my books.<br/><br/>It's an enjoyable experience and the last moments of season one really make you hungry for season two.",5 out of 6 found this helpful.,7.0,2 October 2020
399,Carnival Row, There Seems No Reason for This Story To Be Told in a Fantasy Setting.,"This is an odd series. There seems to be no reason for it to be set in a fantasy world. What we are presented with is costume drama that revolves around the displaced people of a war that seems like a turn of the 19th century conflict. None of the fantasy elements play an an irreplaceable role. The war feels like it could be WW I. Likewise the city and it's architecture seem like London of that era. The manner of the people, their dress and their prejudices are strictly Victorian. The 'evil creature' that lurks below the city could easily be replaced by a Jack the Ripper type. 'The Fae', a faerie people, who have fled to live in the city might as well be gypsies or any other displaced minority that was looked down upon at that time.<br/><br/>In order for a Fantasy to be fantasy it has to have at least one fantastic element that is essential to the story. No such element exists, here. 'The Lord of the Rings starts off with magic ring and gets more fantastical as we go. With 'Carnival Row' we get incest, family intrigue, prejudice and a rigid class system, all elements that could be told in conventional setting. It very much feels like this was a story that wholly written to be about some early 20th to late 19th century European culture. It was like Guillermo del Toro said, 'I need a fantasy series for Prime Video!"" And somebody took a spec script they had sitting around slapped some wings on some characters and some horns on others and said, 'HERE! I've got one!"". Maybe del Torro had some sort of massive rewrite in mind but he left the project and we're left with this, a fantasy in search of the fantastic.",112 out of 224 found this helpful.,5.0,11 September 2019
400,The Bay, Enjoying it so far,This is my first review but felt the need due to the criticism of the accents/dialect of the character's. Here in the UK we make programmes and films covering a wide range of accents and dialect. We don't adapt these especially so that none UK residents can understand them. They are what they are and represent the whole of the UK. So to slate a programme for the accents of the actors who are representing a particular part of Britain is rude in my book. I wouldn't do that about American shows.,193 out of 210 found this helpful.,7.0,28 March 2019
401,The Bay, Love a Brit cop drama,"Enjoying this. If you don't understand the accents, put subtitles on. This is a British drama made for a British audience, and we can understand it! Seriously I put on subtitles when I can't understand some drawling US accents",104 out of 117 found this helpful.,7.0,3 April 2019
402,The Bay, Great Start!!,"I really don't understand the negative remarks about this new series..
People seem to watch one episode and pass judgement on a storyline
that hasn't even gotten started yet.
I really enjoyed the first episode.The characters look real and believable
and the underlining storyline,that is developing.",59 out of 70 found this helpful.,8.0,29 March 2019
403,The Bay, Love it,I am on episode 5 and I love it. Not sure what people are complaining about in regards to the accents. I am Canadian and I have no problems understanding what the characters are saying,20 out of 23 found this helpful.,9.0,26 June 2020
404,The Bay," Great Series, thoroughly enjoyed it.","So after reading some of the other reviews and complaints about accents I don't know what everyone's problem is. I am not from the UK I'm Australian and had no problem understanding the accents. Maybe because I watch a lot of TV Series with a wide range of accents but seriously if people are having problems with this maybe they should learn to appreciate that other parts of the world speak differently.
Anyway, I really enjoyed the mostly realistic story. I found the characters relatable and likeable. Which speaks to the actors skills.
It was an enjoyable journey being convinced one suspect committed the crime and then a different one the next episode. I always thoroughly enjoy a female lead also.
Here's hoping there will be a season 2.",30 out of 37 found this helpful.,8.0,26 April 2019
405,The Bay, Very enjoyable.,"Had been looking forward to this as I'm a big fan of Broadchurch type drama and it didn't let me down. Can't wait for the next episode.
I didn't have an issue with the accents at all, being from the UK I'm very used to hearing all different accents.",33 out of 43 found this helpful.,9.0,25 March 2019
406,The Bay, Subplots were a bit much.,"I like the series, but found the subplots of the investigator's children a bit distracting, it's almost like the writers were looking to fill some time. As for the criticism of the accents. I had not problem understanding them.",9 out of 10 found this helpful.,7.0,29 June 2019
407,The Bay, Amazing score and scenery,"Having watched this drama being filmed in and around Morecambe, last Summer, I was looking forward to seeing how the first episode would look. I wasn't disappointed...the dramatic backdrop of the bay and the brooding soundtrack helped to draw you in. As for the accents...yep...they're northern...but what would you expect to hear.<br/><br/>Lokking forward to seeing how the characters develope over the coming episodes.",33 out of 45 found this helpful.,8.0,22 March 2019
408,The Bay," Accent ""criticisms""","Unbelievable that there are some criticisms about not understanding the accents in this programme. So what? In Britain vast majority can understand differing regional accents and this is a BRITISH programme made for BRITISH native English speakers. If you don't understand put the subtitles on your tv. Do you complain about not understanding Spanish , French or other foreign shows???? It's not particularly good by British drama standards but the accents have nothing to do with it. Deal with or or don't watch!!!",36 out of 51 found this helpful.,3.0,8 April 2019
409,The Bay," OK, but skip the personal stuff","Was watching midsomer murder episode with the same actress Small just the week before. And I finally realized why midsomer is so popular. Midsomer offers a counterpoint of grisly murders with fun, positive family life and humorous work environment (think Sykes).<br/><br/>In Bay, everyone has their problems, bad marriages, alcoholism, illness, parents with dementia. The only difference between police and the victims is that the victims have the added problem of having a murder and murderer.<br/><br/>Luckily I fast forward the protagonist's problems with her ex, mother, and teenage kids....what a bore and stuck with the police procedural. Cuts the episodes in half.",5 out of 5 found this helpful.,5.0,18 February 2021
410,The Bay, The story is the real problem,"It's not the accents or the actors that are the problem, it's the boring and unbelievable story. None and I mean NONE of the main characters are remotely likeable or sympathetic. The main character is probably the least likeable of all. I just can't enjoy a show where there isn't really anyone to root for.",63 out of 97 found this helpful.,4.0,4 April 2019
411,The Bay, Lame Attempt to copy Broadchurch!,"Every Character is 'Angry' &amp; 'Bitter' making them extremely unlikeable &amp; unwatchable, as you can't symapathise, instead wanting them to get their just deserts. Not to mention the unbelievable story line, playing on the extreme naivety of EVERY other Character to make the lame plot work in some way! I made it to E3 before throwing in the towel!",48 out of 74 found this helpful.,2.0,13 April 2019
412,The Bay, Seaside soap opera nonsense,"How can ITV make rounded, considered detective dramas such as 'Unforgotten' and 'Broadchurch' but also produce this cliched soap opera mess? Perhaps, the producers think that they can just throw vapid drama tropes at the screen and hope they stick without the need for 'essentials' such as character motivation or intelligence.",47 out of 75 found this helpful.,3.0,3 April 2019
413,The Bay, Killing on the dock of the bay,"A single-parent cop with difficult kids gets embroiled in investigating a small-town child-murder. Paired with a new partner of the opposite sex, it's not long before sub-plots involving their offspring and naturally the immediate family of the victim rear their heads over six episodes before all is resolved one way or another, but not before a pageant of suspects is presented before the one what done it is surprisingly revealed. Sound familiar? Possibly the broad church of clues provided above will help.<br/><br/>Certainly it started dramatically if unbelievably as lead cop, local girl, Morven Christie loses her head at a girlie night out and gets intimate down a back-alley with the guy who soon enough becomes the prime suspect in the disappearance of his own step-children that very night, which then sees one of the children turn up dead. After arresting her one-night stand for murder, she then erases the CCTV of their tryst while still trying to exercise impartiality in the investigation, but her troubles are only beginning as she not only is forced to take on a green, if willing young male as her new partner but under her nose her daughter is falling into the clutches of a local drug supplier and her son into an on-line dare craze which soon escalates out of control.<br/><br/>There was a lot of unbelievable coincidence and cliche to swallow and I'm not sure the drama depicted was quite good enough to make it all seem even slightly credible. At least I didn't guess the perpetrator but the reveal was hardly climactic, far less cataclysmic and not really worth the wait. Some of the casting choices I found unconvincing, like the young cop Med who Christie initially sidelines and who can't put a foot right before he unsurprisingly comes onto a blinder later in proceedings or the young black cop profiler who barely looks out of school, never mind police training college.<br/><br/>Some of the acting was okay, like Jonas Armstrong as the errant fisherman with a port in every storm and Daniel Ryan as Christie's boss but these were the only two to really stand out from the cast. It all ended on another, this time sentimental closing scene with two sets of families reconciled to themselves but this trip around Morecambe Bay in the end didn't really take me anywhere.",18 out of 26 found this helpful.,5.0,29 April 2019
414,The Bay, Good Binge Watch,"Overall a good series with splendid actors. A bit dark throughout with everyone's family issues. The working cop mother overload is getting to be an old theme in these series from the UK. All the adults seemed oblivious to their teens lives. The teens do make it difficult these days. Like I said above, it's a good binge watch, there's nothing gruesome and it moves along, for the most part.",8 out of 10 found this helpful.,8.0,30 October 2019
415,The Bay," If you can't understand the dialogue, you must be a foreigner","Episode 1 was quite good. Easy to understand if you speak English, and I'm hard of hearing.",34 out of 55 found this helpful.,7.0,23 March 2019
416,The Bay, Just a load of old tosh,"Boring, bad copy of Broadchurch. Do not waste your time.",27 out of 44 found this helpful.,3.0,12 April 2019
