-0.5,complicit
0.5,compliment
0.8,complimentary
0.25,compliments
0.25,compose
0.8,composed
0.4,composing
0.8,composure
-0.25,compounding
0.8,comprehend
0.75,comprehensive
-0.25,compressing
0.4,compromised
-0.25,compromises
-0.5,compulsion
-0.8,compulsive
-0.4,compulsory
1,comrade
-0.25,con
-0.6,conceal
-0.5,concealed
-0.8,concealment
-0.4,concede
-0.4,conceded
-0.5,conceit
-0.5,conceited
0.6,conceived
0.4,concept
-0.6,concern
-0.6,concerned
-0.6,concerns
-0.4,concession
-0.25,concessions
0.5,conciliate
0.6,conciliated
0.6,conciliates
0.6,conciliating
0.6,conciliation
0.6,conciliatory
1,concise
0.25,concluding
-0.25,concoct
0.8,concordance
1,concurred
-0.8,concusses
-1,concussion
-0.75,condemn
-1,condemnable
-0.75,condemnation
-0.5,condemned
-0.5,condemns
-1,condescend
-0.75,condescending
-1,condescendingly
-0.75,condescension
-0.4,condolence
-0.25,condone
0.8,conducive
0.4,conductivity
-0.4,confederate
-0.5,confess
-0.25,confesses
-0.75,confession
-0.25,confessions
-0.25,confide
0.75,confidence
0.8,confident
0.8,confidently
-0.25,confine
-0.5,confined
-0.5,confinement
0.5,confirmed
-0.8,confiscate
-0.8,confiscation
-1,conflagration
-1,conflict
-1,conflicted
-0.75,conflicting
-1,conflictive
-0.5,conflicts
-0.4,conformance
-0.5,confound
-0.5,confounded
-0.4,confounding
0.8,confraternity
-0.6,confront
-1,confrontation
-1,confrontational
-0.6,confronted
-0.6,confronts
-0.75,confuse
-0.5,confused
-0.8,confuses
-0.5,confusing
-0.5,confusion
-1,confusions
0.5,congenial
-1,congested
-0.5,congestion
1,congrats
0.5,congratulate
1,congratulating
0.5,congratulation
0.75,congratulations
0.5,congratulatory
0.25,congregation
0.4,congruence
0.6,connections
-1,conniving
0.6,connoisseur
-1,cons
0.5,conscientious
0.4,consciousness
0.4,consecration
0.6,consensus
0.8,consent
0.8,consents
-0.8,consequences
0.8,conservation
0.8,conserve
0.1,considerable
0.75,considerate
0.8,considerations
0.4,consigned
0.4,consisted
0.1,consistency
0.8,consistent
0.8,consistently
0.4,consolable
0.25,console
0.4,consoling
-0.4,consorting
-0.4,conspicuous
-0.5,conspicuously
-1,conspiracies
-0.5,conspiracy
-0.5,conspirator
-0.8,conspiratorial
-0.5,conspire
-1,conspired
0.5,constancy
-0.75,consternation
-1,constipation
0.8,constitutional
-0.8,constrain
-0.5,constrained
-0.8,constraint
0.6,construct
1,constructive
0.6,constructs
0.5,consummate
0.4,contact
-0.5,contagion
-1,contagions
-0.75,contagious
-0.5,contaminate
-0.5,contaminated
-1,contaminates
-1,contaminating
-0.5,contamination
0.25,contemplation
0.4,contemporary
-0.75,contempt
-0.75,contemptible
-0.75,contemptuous
-0.5,contemptuously
-0.75,contend
-0.25,contender
-0.5,contending
0.6,content
0.25,contented
-0.25,contention
-0.75,contentious
0.6,contentment
-0.4,contestable
-0.25,contestant
0.4,continue
0.4,continuing
0.4,continuity
-1,contraband
-0.5,contracted
-0.5,contradict
-0.5,contradiction
-0.5,contradictory
-0.25,contraptions
-0.6,contrariness
-0.6,contrary
-0.4,contrasted
-0.5,contravene
-0.8,contravention
0.8,contribute
0.5,contribution
0.6,contributor
-0.4,contrive
-0.25,contrived
-0.25,controller
-0.75,controversial
-0.8,controversially
-0.5,controversy
0.5,convenience
0.8,convenient
0.8,conveniently
0.1,convent
0.4,convention
-0.25,conventional
0.4,converged
0.6,conversant
0.6,conversational
-0.25,convert
-0.25,converted
-0.8,convict
-0.5,conviction
0.5,convince
0.6,convinced
0.6,convinces
0.8,convincing
0.8,convincingly
0.6,convivial
0.25,conviviality
-1,convoluted
-1,convulsions
0.25,cooed
0.75,cool
0.5,coolest
0.25,coolly
0.6,coolness
-0.25,coop
0.8,cooperate
0.8,cooperating
0.1,cooperation
0.5,cooperative
1,cooperatively
0.25,coordinate
0.4,coordination
-0.8,copycat
-0.8,cornered
0.6,cornerstone
0.8,coronation
-0.8,coroner
-0.25,corporation
-0.75,corpse
0.6,correct
-0.25,correction
0.8,correctly
0.4,correspondence
0.6,corroborate
0.6,corroborated
-1,corrode
-0.5,corrosion
-1,corrosions
-0.5,corrosive
-0.5,corrupt
-1,corrupted
-0.5,corrupting
-0.75,corruption
-1,corrupts
0.6,corsages
0.6,cosmopolitan
-0.8,costlier
-0.5,costly
1,cosy
-0.8,cough
-0.8,coughing
-0.8,coughs
0.4,council
0.4,counsel
-0.25,countdown
-0.6,counterattack
-0.6,counterattacks
-0.4,counterpoint
-1,counterproductive
0.25,countess
0.75,courage
1,courageous
1,courageously
1,courageousness
0.75,courteous
0.5,courtesy
0.6,courtly
0.5,courtship
0.5,covenant
-0.4,coverup
-0.25,covet
-0.8,covetous
-1,coward
-0.5,cowardice
-1,cowardly
-1,cowards
-1,cowered
-1,cowering
0.8,cozied
1,coziness
1,cozy
-0.5,crabby
-0.5,crack
-0.5,cracked
-0.4,cracking
-1,crackpot
-0.6,cracks
0.6,cradle
0.8,cradled
0.8,cradling
0.5,craft
0.5,craftsman
0.8,craftsmanship
0.6,craftsmen
-0.75,cramp
-0.5,cramped
-1,cramping
-0.75,cranky
-0.75,crap
-1,crappiest
-1,crappy
-0.75,crash
-0.6,crashed
-1,crashes
-1,crashing
-1,crass
-0.25,crave
-0.25,craved
-1,craven
-1,cravenly
-0.25,craze
-1,crazed
-0.25,crazier
-0.25,craziest
-1,crazily
-0.8,craziness
-0.75,crazy
-0.5,creaking
0.6,create
0.75,creative
1,creativity
0.6,creator
-0.25,creature
0.5,credence
0.4,credential
1,credibility
0.5,credible
0.4,credit
0.8,creditable
0.4,credited
-0.75,creep
-0.6,creeping
-0.8,creeps
-1,creepy
-0.6,crept
0.6,crescendo
-1,crestfallen
-1,cried
-1,criers
-1,cries
-0.75,crime
-0.75,criminal
-1,criminality
-1,criminals
-0.75,cringe
-0.5,cringed
-1,cringes
-0.75,cripple
-0.5,crippled
-0.5,cripples
-1,crippling
-1,crises
-0.75,crisis
0.1,crisp
-0.75,critic
-0.6,critical
-1,criticism
-0.8,criticisms
-1,criticize
-0.5,criticized
-0.8,criticizes
-0.5,criticizing
-0.5,critics
-0.6,critique
-0.6,cronyism
-0.5,crook
-0.5,crooked
-1,crooks
-0.25,crouching
-0.6,crowded
-0.6,crowdedness
0.6,crowned
0.6,crowning
-0.1,crucial
-0.5,crude
-1,cruel
-1,crueler
-1,cruelest
-0.5,cruelly
-1,cruelness
-1,cruelties
-1,cruelty
-0.6,crumble
-0.6,crumbled
-0.5,crumbling
-1,crummy
-0.6,crumple
-0.6,crumpled
-0.6,crumples
-0.6,crumpling
-0.25,crunching
-0.1,crusade
-0.25,crusaders
-0.75,crushed
-0.4,crushes
-1,crushing
-0.25,crusty
-0.75,cry
-0.5,crying
-0.8,crypt
0.6,crystal
-0.8,cuckold
-0.25,cuckoo
1,cuddle
-0.8,cudgel
-0.4,cuffed
0.5,culinary
-0.25,cull
-0.25,culled
0.4,culmination
-0.4,culpability
-0.5,culpable
-1,culprit
-1,cult
0.6,cultivate
0.6,cultivated
0.6,cultivation
-1,cults
0.6,culture
0.8,cultured
-0.25,cum
-0.5,cumbersome
-1,cunt
-1,cunts
-0.8,cur
0.8,curable
1,cure
1,cureall
0.5,curiosity
0.4,curious
0.4,curiously
-0.25,curl
-0.25,curriculum
-0.75,curse
-0.5,cursed
-0.8,curses
-1,cursing
-0.6,cursory
-0.6,curt
0.6,cushion
0.8,cushy
-1,cuss
-0.8,cussed
-0.4,custody
-0.25,cut
0.75,cute
0.8,cuteness
-0.25,cuts
-0.4,cutters
-0.5,cutthroat
-1,cyanide
-0.25,cyclone
-0.8,cynic
-0.5,cynical
-0.5,cynicism
-1,cyst
-0.25,dabbling
-0.25,daemon
-0.4,daft
-0.8,dagger
-0.75,damage
-0.5,damaged
-0.75,damages
-1,damaging
-0.75,damn
-1,damnable
-1,damnably
-0.75,damnation
-1,damned
-1,damning
-1,damnit
-0.5,damper
-0.6,dampness
-0.25,dams
0.6,dance
-0.8,dandruff
-0.75,danger
-0.5,dangerous
-1,dangerously
-1,dangerousness
-0.4,dank
-0.25,daresay
0.75,daring
-0.6,dark
-0.5,darken
-0.75,darkened
-0.6,darker
-0.6,darkest
-0.75,darkness
0.5,darling
0.25,dashed
0.75,dashing
-0.5,dastardly
0.6,daughter
-0.8,daunt
-1,daunting
-1,dauntingly
0.5,dauntless
-0.25,dawdle
0.5,dawn
0.6,daybreak
0.6,daydreams
-0.4,daze
-0.75,dazed
0.8,dazzle
0.8,dazzled
0.8,dazzling
-1,dead
-1,deadbeat
-0.75,deadlock
-0.75,deadly
0.25,deadon
-1,deadweight
-0.5,deaf
-1,deafening
0.25,deal
-0.25,dealers
0.5,dear
0.5,dearly
-0.5,dearth
-0.75,death
-0.5,debacle
-0.8,debase
-0.8,debasement
-0.8,debaser
-0.4,debatable
-1,debauch
-0.8,debaucher
-0.5,debauchery
-1,debilitate
-1,debilitating
-0.8,debility
0.6,debonair
-0.5,debris
-0.75,debt
-0.6,debtor
-0.8,debts
0.8,decadence
0.6,decadent
-1,decapitate
-0.5,decay
-0.5,decayed
-1,deceased
-1,deceit
-1,deceitful
-1,deceitfully
-1,deceitfulness
-0.75,deceive
-0.75,deceived
-1,deceiver
-1,deceivers
-1,deceives
-0.75,deceiving
-0.4,decelerated
0.5,decency
0.5,decent
-1,deception
-0.75,deceptive
-1,deceptively
0.5,decisive
0.8,decisiveness
0.25,declaratory
-0.6,declination
-0.75,decline
-0.6,declined
-0.6,declines
-0.5,declining
-0.6,decomposition
-0.25,decrease
-0.4,decreasing
-0.5,decrement
-0.75,decrepit
-0.8,decrepitude
-0.6,decries
-0.5,decry
-0.25,decrypted
0.5,dedicated
0.5,dedication
-0.25,deduct
0.4,deed
-0.25,deepening
-0.5,defamation
-1,defamations
-0.5,defamatory
-0.5,defame
-0.8,defeat
-1,defeated
-0.25,defeating
-0.8,defeats
-0.6,defecates
-1,defect
-0.6,defection
-0.5,defective
-0.5,defects
0.25,defend
0.25,defended
0.75,defender
0.25,defenders
0.25,defending
0.25,defense
-0.5,defenseless
-0.5,defensive
-0.25,defer
0.5,deference
-0.25,deferral
-0.25,deferring
-0.5,defiance
-0.75,defiant
-0.4,defiantly
-0.5,deficiencies
-0.5,deficiency
-1,deficient
-0.5,deficit
-0.5,defile
0.6,definitive
-0.5,deflate
-0.25,deflation
-0.5,deform
-0.5,deformed
-1,deformity
-1,defraud
-1,defrauding
-0.5,defunct
-0.5,defy
-1,degeneracy
-0.5,degenerate
-1,degenerative
-0.75,degradation
-0.75,degrade
-1,degraded
-1,degrades
-0.5,degrading
-1,degradingly
-1,dehumanization
-0.5,dehumanize
-1,dehumanized
-1,dehumanizes
-1,dehumanizing
-0.8,deign
-0.5,deject
-0.75,dejected
-1,dejectedly
-1,dejecting
-1,dejection
-1,dejects
-0.75,delay
-0.75,delayed
-0.8,delaying
-0.8,delays
0.5,delectable
0.1,delegate
-1,deleterious
-0.6,deletion
0.8,delicacy
0.6,delicate
0.5,delicious
1,delight
0.75,delighted
0.75,delightful
1,delightfully
1,delightfulness
1,delighting
1,delights
-0.5,delinquency
-0.5,delinquent
-0.5,delirious
-0.5,delirium
0.4,deliverance
0.6,delivery
-1,delude
-1,deluded
-0.5,deluge
-0.5,delusion
-0.5,delusional
-1,delusions
-0.5,demand
-0.4,demanded
-0.5,demanding
-0.4,demands
-1,demean
-1,demeaned
-1,demeaning
-1,demented
-0.5,dementia
-0.5,demise
0.4,democracy
-0.5,demolish
-0.6,demolition
-0.5,demon
-0.75,demonic
-1,demonize
-1,demonized
-1,demonizes
-1,demonizing
-1,demons
0.1,demonstrable
0.4,demonstrated
0.4,demonstrative
-1,demoralize
-0.75,demoralized
-1,demoralizing
-1,demoralizingly
-0.75,denial
-0.75,denied
-0.25,denier
-0.25,deniers
-0.5,denies
-1,denigrate
-0.75,denounce
-0.6,denounces
-0.5,dent
-0.6,dented
-0.6,dents
-0.6,denunciate
-0.5,denunciation
-0.6,denunciations
-0.75,deny
-0.75,denying
-0.25,departed
-0.25,departure
1,dependable
1,dependably
-0.25,depended
-0.25,dependence
-0.25,dependency
-0.25,depending
0.1,depends
0.1,depicting
-0.8,deplete
-0.5,deplorable
-1,deplorably
-0.5,deplore
-1,deploring
-1,deploringly
-0.5,deport
-0.6,deportation
-1,deprave
-0.5,depraved
-1,depravedly
-1,depravity
-1,deprecate
-0.8,depreciate
-0.8,depreciated
-0.8,depreciation
-0.5,depress
-1,depressed
-1,depressing
-1,depressingly
-0.5,depression
-0.8,depressions
-1,depressive
-1,deprivation
-1,deprive
-1,deprived
-0.25,depth
-0.8,derail
-0.8,derailed
-0.8,derails
-1,deranged
-0.8,derelict
-0.5,deride
-1,derided
-1,derides
-1,deriding
-0.75,derision
-1,derisive
-1,derisively
-1,derisiveness
-0.25,derivative
-0.4,derogation
-0.5,derogatory
0.25,descendant
-1,desecrate
-1,desecration
-0.5,desert
-0.6,deserted
-0.8,deserters
-0.5,desertion
-0.25,deserts
0.25,deserve
0.25,deserved
0.25,deservedly
0.25,deserving
-0.4,desiccate
-0.4,desiccated
0.6,designer
0.75,desirable
0.6,desire
0.8,desired
0.5,desiring
0.75,desirous
-0.25,desist
-0.5,desolate
-0.5,desolation
-0.75,despair
-0.75,despairing
-1,despairs
-0.75,desperate
-0.5,desperately
-0.5,desperation
-0.75,despicable
-1,despicably
-0.75,despise
-1,despised
-1,despising
-1,despoiled
-1,despondence
-1,despondency
-0.5,despondent
-1,despondently
-1,despot
-0.5,despotic
-0.5,despotism
0.6,dessert
-0.8,destabilization
0.5,destiny
-1,destitute
-1,destitution
-0.5,destroy
-0.75,destroyed
-0.75,destroyer
-0.75,destroying
-0.5,destroys
-0.75,destruction
-0.75,destructive
-0.6,desultory
-0.4,detached
-0.6,detachment
-0.5,detain
-0.6,detained
-0.6,detainee
0.1,detect
0.25,detection
-0.5,detention
-0.6,deter
-0.5,deteriorate
-0.8,deteriorated
-0.8,deteriorating
-0.5,deterioration
0.8,determination
0.5,determined
-0.6,deterrent
-0.5,detest
-1,detestable
-1,detestably
-1,detested
-1,detesting
-1,detests
-0.5,detonate
-0.6,detonates
-0.25,detour
-0.25,detours
-0.5,detract
-0.25,detracted
-0.4,detracting
-0.4,detraction
-0.4,detracts
-0.5,detriment
-0.5,detrimental
-0.6,detritus
-0.75,devastate
-0.5,devastated
-1,devastates
-0.75,devastating
-1,devastatingly
-0.5,devastation
0.1,develop
-0.25,developer
-0.4,deviate
-0.4,deviation
-0.5,devil
-0.5,devilish
-1,devils
-0.5,devious
-1,deviously
-1,deviousness
-0.5,devoid
-0.6,devolution
-0.25,devolved
0.8,devoted
0.8,devotion
0.6,devotional
-0.4,devour
-0.4,devoured
-0.4,devouring
0.5,devout
0.4,dexterity
0.4,dexterous
0.25,dexterously
0.25,dextrous
-1,diabolic
-0.5,diabolical
-0.5,diabolically
-0.25,diagnosis
-0.25,diaper
-0.25,diapers
-1,diarrhea
-0.5,diatribe
-0.8,diatribes
-0.25,dice
-0.6,dickhead
-0.5,dictator
-0.5,dictatorial
-1,dictatorship
0.4,didactic
-0.75,die
-0.5,died
-0.8,dies
-0.25,diet
-0.5,difficult
-0.5,difficulties
-0.5,difficulty
-0.6,diffident
-0.25,digging
0.5,dignified
0.8,dignify
0.6,dignitary
0.5,dignity
-0.25,digress
-0.5,dilapidated
-0.5,dilemma
0.5,diligence
0.5,diligent
0.6,diligently
-0.4,dillydallying
-0.4,dilute
-0.5,diminish
-0.6,diminished
-0.25,din
0.6,dinner
0.6,diplomacy
0.5,diplomatic
-1,dipshit
-1,dire
0.25,director
-1,direful
-0.75,dirt
-1,dirtbag
-1,dirtbags
-0.4,dirtcheap
-0.8,dirtier
-0.8,dirtiest
-0.75,dirty
-0.8,disability
-0.5,disable
-0.75,disabled
-0.8,disabling
-0.8,disaccord
-0.5,disadvantage
-0.5,disadvantaged
-0.8,disadvantages
-0.5,disaffected
-0.5,disagree
-1,disagreeable
-1,disagreeably
-0.6,disagreed
-0.5,disagreeing
-0.5,disagreement
-0.6,disagrees
-0.6,disallow
-0.6,disallowed
-0.6,disappear
-0.6,disappeared
-0.6,disappears
-1,disappoint
-1,disappointed
-1,disappointing
-1,disappointingly
-1,disappointment
-0.75,disappointments
-0.5,disappoints
-0.5,disapproval
-0.75,disapprove
-1,disapproved
-0.5,disapproving
-0.6,disarm
-0.6,disarming
-1,disarray
-1,disaster
-1,disasters
-1,disastrous
-0.5,disastrously
-0.8,disavow
-0.8,disavowal
-0.5,disbelief
-0.75,disbelieve
-0.6,disbeliever
-0.6,disbelieving
-0.6,discard
-0.6,discarded
-0.6,discarding
-0.5,discards
-0.25,discharge
-0.25,discipline
-0.25,disciplined
-0.75,disclaim
-0.6,discoloration
-0.6,discolored
-0.8,discombobulate
-1,discomfit
-0.5,discomfort
-1,disconcert
-1,disconcerted
-1,disconcerting
-1,disconcertingly
-0.6,disconnect
-0.5,disconnected
-0.6,disconnection
-0.5,disconsolate
-1,disconsolately
-0.5,disconsolation
-0.5,discontent
-0.5,discontented
-1,discontentedly
-0.6,discontinue
-0.6,discontinued
-0.5,discontinuity
-0.6,discontinuous
-0.75,discord
-1,discordance
-1,discordant
-0.25,discounted
-0.8,discountenance
-0.5,discourage
-0.5,discouraged
-0.5,discouragement
-1,discouraging
-1,discouragingly
-1,discourteous
-1,discourteously
0.6,discovery
-0.5,discredit
-0.8,discredited
-0.6,discrepancies
-0.6,discrepancy
0.6,discretion
0.4,discretionary
-0.5,discriminate
-0.4,discriminating
-0.5,discrimination
-0.8,discriminatory
0.4,discussion
-0.75,disdain
-1,disdained
-1,disdainful
-1,disdainfully
-1,disdains
-1,disease
-1,diseased
-0.5,disembodied
-0.8,disengagement
-1,disfavor
-1,disfigured
-1,disgrace
-0.75,disgraced
-0.5,disgraceful
-0.5,disgracefully
-1,disgruntle
-0.5,disgruntled
-0.25,disguise
-0.25,disguised
-0.25,disguises
-0.25,disguising
-1,disgust
-0.75,disgusted
-0.5,disgustedly
-1,disgustful
-1,disgustfully
-1,disgusting
-1,disgustingly
-1,disgusts
-0.8,dishearten
-0.5,disheartened
-0.5,disheartening
-1,dishearteningly
-0.6,disheveled
-1,dishonest
-1,dishonestly
-0.5,dishonesty
-0.5,dishonor
-1,dishonorable
-1,dishonorably
-0.8,disillusion
-0.5,disillusioned
-0.5,disillusionment
-0.8,disillusions
-0.8,disinclination
-0.5,disinclined
-0.6,disinformation
-0.5,disingenuous
-1,disingenuously
-0.5,disintegrate
-0.6,disintegrated
-0.6,disintegrates
-0.5,disintegration
-0.6,disinterest
-0.5,disinterested
-0.6,disjointed
-1,dislike
-0.75,disliked
-0.8,dislikes
-0.8,disliking
-0.5,dislocated
-1,disloyal
-1,disloyalty
-0.75,dismal
-1,dismally
-1,dismalness
-0.6,dismantled
-0.5,dismay
-0.75,dismayed
-1,dismaying
-1,dismemberment
-0.5,dismissal
-0.6,dismissing
-0.8,dismissive
-0.8,dismissively
-0.5,disobedience
-1,disobedient
-0.5,disobey
-0.8,disobeyed
-0.75,disorder
-0.8,disordered
-0.5,disorderly
-0.75,disorganized
-0.8,disorient
-0.8,disorientation
-0.5,disoriented
-0.8,disown
-0.75,disparage
-1,disparaged
-1,disparages
-0.75,disparaging
-1,disparagingly
-0.6,disparate
-0.6,disparity
-0.8,dispassionate
-0.6,dispel
-0.4,dispensable
-0.5,displace
-0.8,displaced
-0.5,displease
-0.75,displeased
-1,displeasing
-0.5,displeasure
-0.4,disposal
-0.6,disposed
-0.6,disposing
-1,dispossessed
-0.4,disproportionate
-0.6,disprove
-0.6,disputable
-0.75,dispute
-0.5,disputed
-0.6,disputes
-0.6,disputing
-0.8,disqualification
-0.5,disqualified
-0.8,disqualify
-0.5,disquiet
-0.5,disquietingly
-1,disregard
-0.5,disregarded
-0.6,disregarding
-0.6,disregards
-0.5,disreputable
-0.8,disrepute
-0.75,disrespect
-0.5,disrespected
-0.75,disrespectful
-1,disrespectfully
-1,disrespectfulness
-1,disrespecting
-0.8,disrupt
-0.75,disruption
-0.8,disruptions
-0.5,disruptive
-0.5,dissatisfaction
-1,dissatisfactory
-0.75,dissatisfied
-1,dissatisfies
-1,dissatisfy
-1,dissatisfying
-0.4,dissect
-0.25,dissemble
-0.25,dissembler
0.25,disseminate
-0.6,dissension
-0.6,dissent
-0.6,dissenter
-0.6,dissenting
-0.5,disservice
-0.6,dissidence
-0.5,dissident
-0.6,dissidents
-0.25,dissolute
-0.5,dissolution
-0.5,dissonance
-1,dissonant
-0.25,dissonantly
-0.6,dissuade
-0.6,dissuasive
-0.5,distaste
-0.5,distasteful
-1,distastefully
-0.6,distended
0.5,distinction
0.5,distinctive
0.6,distinguished
-0.5,distort
-0.75,distorted
-0.6,distorting
-0.5,distortion
-0.5,distorts
-0.75,distract
-0.5,distracted
-0.5,distracting
-0.8,distractingly
-0.75,distraction
-0.6,distracts
-0.75,distraught
-0.25,distraughtly
-1,distress
-1,distressed
-1,distresses
-0.75,distressing
-1,distressingly
-0.75,distrust
-0.5,distrustful
-1,distrusting
-0.5,disturb
-0.75,disturbance
-0.75,disturbed
-0.5,disturbing
-0.5,disturbingly
-1,disturbs
-0.25,disunity
-0.6,disuse
-0.6,disused
-0.25,disvalue
-0.8,dithering
-0.5,divergent
-0.25,diversion
-0.4,divested
-0.4,divestment
1,divine
1,divinely
1,divinity
-0.6,divisive
-0.6,divisively
-0.6,divisiveness
-1,divorce
-0.6,dizziness
-0.75,dizzy
-0.4,dizzying
-0.4,dizzyingly
-0.25,doddering
-0.25,dodging
-0.1,dogged
-0.25,doggedly
-0.4,dogmatic
-0.25,doldrums
-0.25,doles
-0.25,dolor
-0.25,domestic
-0.25,dominant
0.4,dominate
0.4,dominated
0.4,dominates
0.4,domination
-0.25,domineer
-0.25,domineering
0.8,donation
-0.25,donkey
-0.25,doofus
-0.75,doom
-1,doomed
-0.5,doomsday
-0.25,doornail
-0.25,dope
-0.25,dorm
0.4,dotingly
-0.75,doubt
-0.8,doubted
-0.75,doubtful
-0.5,doubtfully
-0.5,doubting
0.5,doubtless
-0.5,doubts
-0.5,douche
-1,douchebag
-1,douchebags
-0.5,dour
-0.4,doused
0.25,dove
-0.75,downcast
-1,downer
-0.75,downfall
-0.8,downgrade
-0.5,downhearted
-1,downheartedly
-0.5,downside
-0.25,downsides
-0.8,downturn
-0.6,downturns
-0.5,drab
-0.5,draconian
-0.25,draconic
-0.5,drag
-0.5,dragged
-0.25,dragging
-0.25,dragoon
-0.5,drags
-0.25,drainage
-0.5,drained
-0.25,drama
-0.4,drastic
-0.4,drastically
-0.5,drawback
-0.8,drawbacks
-0.75,dread
-0.5,dreaded
-0.75,dreadful
-0.5,dreadfully
-1,dreadfulness
-1,dreading
0.25,dream
0.8,dreamland
0.25,dreams
1,dreamy
-0.75,dreary
-0.25,dredged
0.6,dressy
-0.4,dripped
-0.4,dripping
-0.4,drips
-1,drivel
-0.4,drone
-0.4,drones
-0.25,drooled
-0.6,droop
-0.6,drooping
-0.6,droops
-0.6,droopy
-0.25,droplets
-0.25,dropout
-0.25,dropouts
-0.5,drought
-0.5,drown
-0.8,drowned
-0.5,drowning
-0.8,drowns
-0.25,drowse
-0.25,drowsiness
-1,drudgery
-0.1,drug
-0.6,druggies
0.6,drumroll
-0.5,drunk
-0.8,drunkard
-0.5,drunken
-0.6,drunkenly
-0.6,drunkenness
-0.25,dualism
-0.25,dubbed
-0.75,dubious
-0.8,dubiously
-0.25,dubitable
-0.5,dud
0.4,duet
-0.75,dull
-1,dullard
-0.75,dumb
-1,dumbass
-0.8,dumber
-0.6,dumbfound
-0.6,dumbfounded
-0.6,dumbfounding
-0.8,dumbly
-0.5,dummy
-0.25,dummyproof
-0.5,dump
-0.75,dumped
-0.4,dumping
-0.75,dumps
-0.8,dunce
-0.5,dungeon
-0.8,dungeons
-1,dupe
-0.8,duped
-0.8,duplicity
0.6,durability
0.75,durable
-0.6,duress
-0.5,dust
-0.6,dusty
1,dutiful
-0.4,dwarfed
-0.6,dwindling
-0.5,dying
0.5,dynamic
-1,dysentery
-1,dysfunction
0.75,eager
0.8,eagerly
0.75,eagerness
0.75,earnest
0.5,earnestly
0.75,earnestness
-0.25,earshot
-0.5,earthquake
0.75,ease
0.6,eased
0.6,easement
0.6,eases
0.8,easier
0.8,easiest
0.8,easiness
0.6,easing
0.8,easy
0.5,easygoing
0.6,eat
-0.6,eavesdropping
1,ebullience
1,ebullient
1,ebulliently
0.4,eccentric
0.4,eccentricities
0.4,eccentricity
-0.25,economic
0.6,economical
-0.25,economics
0.8,ecstasies
0.75,ecstasy
0.75,ecstatic
1,ecstatically
-0.25,edged
-0.25,edict
1,edification
1,edify
-0.25,edited
-0.25,editors
-0.25,edits
0.8,educate
0.75,educated
0.8,educational
-1,eerie
-1,eery
0.8,effective
0.5,effectively
0.6,effectiveness
0.8,effectual
-0.4,effeminate
0.6,efficacious
1,efficacy
0.8,efficiency
0.75,efficient
1,efficiently
0.8,effortless
0.8,effortlessly
-0.25,effrontery
0.4,effusion
0.4,effusive
0.4,effusively
0.4,effusiveness
-0.25,ego
-1,egocentric
-1,egomania
-0.5,egotistical
-1,egotistically
-0.5,egregious
-0.8,egregiously
-0.25,ejaculation
-0.1,eject
-0.1,ejected
-0.6,ejection
0.6,elaboration
0.4,elate
1,elated
0.6,elatedly
0.5,elation
0.4,elder
0.4,elders
0.6,elect
0.25,electronics
0.5,elegance
1,elegant
0.5,elegantly
0.6,elevate
0.6,elevating
0.8,eligible
-0.25,eliminated
-0.5,elimination
0.5,elite
-0.25,elixir
0.5,eloquence
0.5,eloquent
0.8,eloquently
0.4,elucidate
-0.75,emaciated
0.4,emancipation
-0.6,emasculate
-0.25,emasculation
-0.8,embargo
-0.75,embarrass
-0.4,embarrassed
-0.5,embarrasses
-0.75,embarrassing
-0.5,embarrassingly
-0.5,embarrassment
-0.8,embattled
-1,embezzlement
-0.5,embittered
0.4,emblem
0.8,embolden
0.4,embossed
0.5,embrace
0.8,embraces
-0.6,embroil
-0.5,embroiled
-0.25,embroilment
-0.75,emergency
0.6,emeritus
0.5,eminence
0.5,eminent
0.4,eminently
0.6,empathetic
0.6,empathize
0.5,empathy
-0.25,emphatic
-0.25,emphatically
0.5,empower
1,empowerment
-0.5,emptiness
-0.25,empty
0.4,emulate
0.6,enable
0.6,enabled
-0.4,enabler
0.5,enchant
1,enchanted
0.5,enchanting
1,enchantingly
0.6,encore
-0.25,encounter
0.75,encourage
0.8,encouraged
0.75,encouragement
0.6,encourages
1,encouraging
1,encouragingly
-0.5,encroach
-0.5,encroachment
-1,encumbrance
-0.5,endanger
-1,endangered
0.8,endear
1,endearing
0.25,endeavor
-0.4,endemic
0.5,endorse
0.5,endorsed
0.5,endorsement
0.5,endorses
0.5,endorsing
0.6,endow
0.6,endowed
0.6,endowment
0.6,endurance
0.25,endure
0.4,enduring
-0.5,enemies
-1,enemy
0.75,energetic
1,energize
1,energyefficient
1,energysaving
-0.25,enervate
-1,enfeeble
-0.8,enflame
-0.5,enforcement
0.6,engage
0.6,engaged
0.6,engages
0.5,engaging
0.6,engrossed
0.6,engrossing
-0.25,engulf
-0.25,engulfing
0.5,enhance
0.8,enhanced
0.8,enhancement
0.8,enhances
-0.25,enjoin
0.75,enjoy
1,enjoyable
1,enjoyably
1,enjoyed
0.75,enjoying
1,enjoyment
0.5,enjoys
0.75,enlighten
0.5,enlightened
1,enlightening
0.75,enlightenment
1,enlightens
-0.25,enlist
0.5,enliven
-0.5,enmity
1,ennoble
-0.8,ennui
-0.25,enough
-0.5,enrage
-0.75,enraged
-1,enrages
-0.5,enraging
0.5,enrapture
0.5,enrich
1,enrichment
